experiment,method,label,sample_episodes,smoke_only,metric,mean,std,independent_units,ci95_low,ci95_high,interval_unit,small_sample,actor_class,fit_steps,direction_method,variant,source_n,target_n
P-T,SA,,,False,target_normalized_path_derivative,0.06356937307301941,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,SA,,,False,old_return,0.28159999999999996,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,SA,,,False,return,0.3078925059988663,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,SA,,,False,return_gain,0.026292505998866345,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,SA,,,False,source_steps_total,2072.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,SA,,,False,source_steps_training,2048.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,SA,,,False,source_steps_direction_check,8.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,SA,,,False,source_steps_return_check,16.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,SA,,,False,eta,0.1,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,SA,,,False,attempts,1.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,SA,,,False,forward_kl_training,2.971063107885378e-09,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,SA,,,False,direction_loss,-0.06286812275312419,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,SA,,,False,direction_steps,100.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,SA,,,False,q_bound,5.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,SA,,,False,direction_check_score,0.10085765631725924,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,SA,,,False,return_check_gain,0.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,SA,,,False,return_check_standard_error,0.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,SA,,,False,target_true_coefficient_0,0.059999999999999803,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,SA,,,False,target_true_coefficient_1,0.3599999999999998,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,SA,,,False,frozen_actor_p_0,0.3001439609137536,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,SA,,,False,frozen_actor_p_1,0.7144903701629073,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,SA,,,False,source_direction_error,0.0011397363887505215,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,SA,,,False,source_realization_residual,6.048286475370201e-07,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,SA,,,False,target_direction_error,0.0011259697575090105,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,SA,,,False,transport_error_upper_bound,0.0011928519865242757,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,SA,,,False,normalized_derivative_lower_bound,0.05761968607650762,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,SA,,,False,target_plus_type_probability,0.4,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,SA,,,False,density_ratio,1.4999999999999998,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,SA,,,False,neighbor_weight,2.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,SA,,,False,semantic_drift,0.08601599999999993,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,SA,,,False,target_local_energy,0.034608,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,SA,,,False,target_path_derivative,0.025527768277454673,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,SA,,,False,target_normalized_path_derivative,0.0042546280462424455,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,SA,,,False,old_return,0.3744,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,SA,,,False,return,0.3777431545405899,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,SA,,,False,return_gain,0.0033431545405898655,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,SA,,,False,source_steps_total,2072.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,SA,,,False,source_steps_training,2048.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,SA,,,False,source_steps_direction_check,8.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,SA,,,False,source_steps_return_check,16.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,SA,,,False,eta,0.1,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,SA,,,False,attempts,1.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,SA,,,False,forward_kl_training,2.971063107885378e-09,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,SA,,,False,direction_loss,-0.06286812275312419,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,SA,,,False,direction_steps,100.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,SA,,,False,q_bound,5.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,SA,,,False,direction_check_score,0.10085765631725924,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,SA,,,False,return_check_gain,0.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,SA,,,False,return_check_standard_error,0.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,SA,,,False,target_true_coefficient_0,-0.26,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,SA,,,False,target_true_coefficient_1,0.03999999999999998,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,SA,,,False,frozen_actor_p_0,0.3001439609137536,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,SA,,,False,frozen_actor_p_1,0.7144903701629073,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,SA,,,False,source_direction_error,0.0011397363887505215,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,SA,,,False,source_realization_residual,6.048286475370201e-07,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,SA,,,False,target_direction_error,0.06725984325028056,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,SA,,,False,transport_error_upper_bound,0.11261709248089109,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,SA,,,False,normalized_derivative_lower_bound,-0.027821579019713716,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,DA,,,False,target_plus_type_probability,0.6,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,DA,,,False,density_ratio,1.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,DA,,,False,neighbor_weight,2.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,DA,,,False,semantic_drift,0.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,DA,,,False,target_local_energy,0.06652799999999993,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,DA,,,False,target_path_derivative,0.45245152807463285,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,DA,,,False,target_normalized_path_derivative,0.22622576403731642,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,DA,,,False,old_return,0.14079999999999998,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,DA,,,False,return,0.1682022956162562,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,DA,,,False,return_gain,0.027402295616256206,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,DA,,,False,source_steps_total,2080.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,DA,,,False,source_steps_training,2048.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,DA,,,False,source_steps_direction_check,0.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,DA,,,False,source_steps_return_check,32.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,DA,,,False,eta,0.05,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,DA,,,False,attempts,2.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,DA,,,False,return_check_gain,0.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,DA,,,False,return_check_standard_error,0.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,DA,,,False,target_true_coefficient_0,0.059999999999999803,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,DA,,,False,target_true_coefficient_1,0.3599999999999998,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,DA,,,False,frozen_actor_p_0,0.32974828418802676,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,DA,,,False,frozen_actor_p_1,0.7224507617942486,,1,,,training_seed_or_data_batch,True,,,,normalized,4,2
P-T,DA,,,False,target_plus_type_probability,0.6,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,DA,,,False,density_ratio,1.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,DA,,,False,neighbor_weight,2.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,DA,,,False,semantic_drift,0.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,DA,,,False,target_local_energy,0.06652799999999993,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,DA,,,False,target_path_derivative,0.9049030561492657,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,DA,,,False,target_normalized_path_derivative,0.22622576403731642,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,DA,,,False,old_return,0.28159999999999996,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,DA,,,False,return,0.3364045912325124,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,DA,,,False,return_gain,0.05480459123251241,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,DA,,,False,source_steps_total,2080.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,DA,,,False,source_steps_training,2048.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,DA,,,False,source_steps_direction_check,0.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,DA,,,False,source_steps_return_check,32.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,DA,,,False,eta,0.05,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,DA,,,False,attempts,2.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,DA,,,False,return_check_gain,0.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,DA,,,False,return_check_standard_error,0.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,DA,,,False,target_true_coefficient_0,0.059999999999999803,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,DA,,,False,target_true_coefficient_1,0.3599999999999998,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,DA,,,False,frozen_actor_p_0,0.32974828418802676,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,DA,,,False,frozen_actor_p_1,0.7224507617942486,,1,,,training_seed_or_data_batch,True,,,,normalized,4,4
P-T,DA,,,False,target_plus_type_probability,0.6,,1,,,training_seed_or_data_batch,True,,,,normalized,4,6
P-T,DA,,,False,density_ratio,1.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,6
P-T,DA,,,False,neighbor_weight,2.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,6
P-T,DA,,,False,semantic_drift,0.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,6
P-T,DA,,,False,target_local_energy,0.06652799999999993,,1,,,training_seed_or_data_batch,True,,,,normalized,4,6
P-T,DA,,,False,target_path_derivative,1.3573545842238985,,1,,,training_seed_or_data_batch,True,,,,normalized,4,6
P-T,DA,,,False,target_normalized_path_derivative,0.22622576403731642,,1,,,training_seed_or_data_batch,True,,,,normalized,4,6
P-T,DA,,,False,old_return,0.42239999999999994,,1,,,training_seed_or_data_batch,True,,,,normalized,4,6
P-T,DA,,,False,return,0.5046068868487685,,1,,,training_seed_or_data_batch,True,,,,normalized,4,6
P-T,DA,,,False,return_gain,0.08220688684876859,,1,,,training_seed_or_data_batch,True,,,,normalized,4,6
P-T,DA,,,False,source_steps_total,2080.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,6
P-T,DA,,,False,source_steps_training,2048.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,6
P-T,DA,,,False,source_steps_direction_check,0.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,6
P-T,DA,,,False,source_steps_return_check,32.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,6
P-T,DA,,,False,eta,0.05,,1,,,training_seed_or_data_batch,True,,,,normalized,4,6
P-T,DA,,,False,attempts,2.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,6
P-T,DA,,,False,return_check_gain,0.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,6
P-T,DA,,,False,return_check_standard_error,0.0,,1,,,training_seed_or_data_batch,True,,,,normalized,4,6
P-T,DA,,,False,target_true_coefficient_0,0.059999999999999803,,1,,,training_seed_or_data_batch,True,,,,normalized,4,6
P-T,DA,,,False,target_true_coefficient_1,0.3599999999999998,,1,,,training_seed_or_data_batch,True,,,,normalized,4,6
P-T,DA,,,False,frozen_actor_p_0,0.32974828418802676,,1,,,training_seed_or_data_batch,True,,,,normalized,4,6
P-T,DA,,,False,frozen_actor_p_1,0.7224507617942486,,1,,,training_seed_or_data_batch,True,,,,normalized,4,6
P-T,DA,,,False,target_plus_type_probability,0.6,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,2
P-T,DA,,,False,density_ratio,1.0,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,2
P-T,DA,,,False,neighbor_weight,0.6666666666666666,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,2
P-T,DA,,,False,semantic_drift,0.00955733333333331,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,2
P-T,DA,,,False,target_local_energy,0.033077333333333334,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,2
P-T,DA,,,False,target_path_derivative,0.2359752800998283,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,2
P-T,DA,,,False,target_normalized_path_derivative,0.11798764004991415,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,2
P-T,DA,,,False,old_return,0.13226666666666667,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,2
P-T,DA,,,False,return,0.14541185866618878,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,2
P-T,DA,,,False,return_gain,0.013145191999522104,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,2
P-T,DA,,,False,source_steps_total,2080.0,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,2
P-T,DA,,,False,source_steps_training,2048.0,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,2
P-T,DA,,,False,source_steps_direction_check,0.0,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,2
P-T,DA,,,False,source_steps_return_check,32.0,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,2
P-T,DA,,,False,eta,0.05,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,2
P-T,DA,,,False,attempts,2.0,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,2
P-T,DA,,,False,return_check_gain,0.0,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,2
P-T,DA,,,False,return_check_standard_error,0.0,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,2
P-T,DA,,,False,target_true_coefficient_0,-0.04666666666666674,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,2
P-T,DA,,,False,target_true_coefficient_1,0.2533333333333333,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,2
P-T,DA,,,False,frozen_actor_p_0,0.32974828418802676,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,2
P-T,DA,,,False,frozen_actor_p_1,0.7224507617942486,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,2
P-T,DA,,,False,target_plus_type_probability,0.6,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,4
P-T,DA,,,False,density_ratio,1.0,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,4
P-T,DA,,,False,neighbor_weight,2.0,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,4
P-T,DA,,,False,semantic_drift,0.0,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,4
P-T,DA,,,False,target_local_energy,0.06652799999999993,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,4
P-T,DA,,,False,target_path_derivative,0.9049030561492657,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,4
P-T,DA,,,False,target_normalized_path_derivative,0.22622576403731642,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,4
P-T,DA,,,False,old_return,0.28159999999999996,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,4
P-T,DA,,,False,return,0.3364045912325124,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,4
P-T,DA,,,False,return_gain,0.05480459123251241,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,4
P-T,DA,,,False,source_steps_total,2080.0,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,4
P-T,DA,,,False,source_steps_training,2048.0,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,4
P-T,DA,,,False,source_steps_direction_check,0.0,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,4
P-T,DA,,,False,source_steps_return_check,32.0,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,4
P-T,DA,,,False,eta,0.05,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,4
P-T,DA,,,False,attempts,2.0,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,4
P-T,DA,,,False,return_check_gain,0.0,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,4
P-T,DA,,,False,return_check_standard_error,0.0,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,4
P-T,DA,,,False,target_true_coefficient_0,0.059999999999999803,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,4
P-T,DA,,,False,target_true_coefficient_1,0.3599999999999998,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,4
P-T,DA,,,False,frozen_actor_p_0,0.32974828418802676,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,4
P-T,DA,,,False,frozen_actor_p_1,0.7224507617942486,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,4
P-T,DA,,,False,target_plus_type_probability,0.6,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,6
P-T,DA,,,False,density_ratio,1.0,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,6
P-T,DA,,,False,neighbor_weight,3.333333333333333,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,6
P-T,DA,,,False,semantic_drift,0.009557333333333307,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,6
P-T,DA,,,False,target_local_energy,0.11909333333333315,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,6
P-T,DA,,,False,target_path_derivative,2.0067833281483116,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,6
P-T,DA,,,False,target_normalized_path_derivative,0.3344638880247186,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,6
P-T,DA,,,False,old_return,0.44799999999999984,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,6
P-T,DA,,,False,return,0.5729781976989707,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,6
P-T,DA,,,False,return_gain,0.1249781976989709,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,6
P-T,DA,,,False,source_steps_total,2080.0,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,6
P-T,DA,,,False,source_steps_training,2048.0,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,6
P-T,DA,,,False,source_steps_direction_check,0.0,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,6
P-T,DA,,,False,source_steps_return_check,32.0,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,6
P-T,DA,,,False,eta,0.05,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,6
P-T,DA,,,False,attempts,2.0,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,6
P-T,DA,,,False,return_check_gain,0.0,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,6
P-T,DA,,,False,return_check_standard_error,0.0,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,6
P-T,DA,,,False,target_true_coefficient_0,0.16666666666666632,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,6
P-T,DA,,,False,target_true_coefficient_1,0.46666666666666634,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,6
P-T,DA,,,False,frozen_actor_p_0,0.32974828418802676,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,6
P-T,DA,,,False,frozen_actor_p_1,0.7224507617942486,,1,,,training_seed_or_data_batch,True,,,,fixed-edge,4,6
P-T,DA,,,False,target_plus_type_probability,0.4,,1,,,training_seed_or_data_batch,True,,,,composition,4,2
P-T,DA,,,False,density_ratio,1.4999999999999998,,1,,,training_seed_or_data_batch,True,,,,composition,4,2
P-T,DA,,,False,neighbor_weight,2.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,2
P-T,DA,,,False,semantic_drift,0.08601599999999993,,1,,,training_seed_or_data_batch,True,,,,composition,4,2
P-T,DA,,,False,target_local_energy,0.034608,,1,,,training_seed_or_data_batch,True,,,,composition,4,2
P-T,DA,,,False,target_path_derivative,-0.332208450284539,,1,,,training_seed_or_data_batch,True,,,,composition,4,2
P-T,DA,,,False,target_normalized_path_derivative,-0.1661042251422695,,1,,,training_seed_or_data_batch,True,,,,composition,4,2
P-T,DA,,,False,old_return,0.1248,,1,,,training_seed_or_data_batch,True,,,,composition,4,2
P-T,DA,,,False,return,0.11343239949666124,,1,,,training_seed_or_data_batch,True,,,,composition,4,2
P-T,DA,,,False,return_gain,-0.011367600503338751,,1,,,training_seed_or_data_batch,True,,,,composition,4,2
P-T,DA,,,False,source_steps_total,2080.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,2
P-T,DA,,,False,source_steps_training,2048.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,2
P-T,DA,,,False,source_steps_direction_check,0.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,2
P-T,DA,,,False,source_steps_return_check,32.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,2
P-T,DA,,,False,eta,0.05,,1,,,training_seed_or_data_batch,True,,,,composition,4,2
P-T,DA,,,False,attempts,2.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,2
P-T,DA,,,False,return_check_gain,0.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,2
P-T,DA,,,False,return_check_standard_error,0.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,2
P-T,DA,,,False,target_true_coefficient_0,-0.26,,1,,,training_seed_or_data_batch,True,,,,composition,4,2
P-T,DA,,,False,target_true_coefficient_1,0.03999999999999998,,1,,,training_seed_or_data_batch,True,,,,composition,4,2
P-T,DA,,,False,frozen_actor_p_0,0.32974828418802676,,1,,,training_seed_or_data_batch,True,,,,composition,4,2
P-T,DA,,,False,frozen_actor_p_1,0.7224507617942486,,1,,,training_seed_or_data_batch,True,,,,composition,4,2
P-T,DA,,,False,target_plus_type_probability,0.6,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,DA,,,False,density_ratio,1.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,DA,,,False,neighbor_weight,2.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,DA,,,False,semantic_drift,0.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,DA,,,False,target_local_energy,0.06652799999999993,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,DA,,,False,target_path_derivative,0.9049030561492657,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,DA,,,False,target_normalized_path_derivative,0.22622576403731642,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,DA,,,False,old_return,0.28159999999999996,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,DA,,,False,return,0.3364045912325124,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,DA,,,False,return_gain,0.05480459123251241,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,DA,,,False,source_steps_total,2080.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,DA,,,False,source_steps_training,2048.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,DA,,,False,source_steps_direction_check,0.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,DA,,,False,source_steps_return_check,32.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,DA,,,False,eta,0.05,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,DA,,,False,attempts,2.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,DA,,,False,return_check_gain,0.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,DA,,,False,return_check_standard_error,0.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,DA,,,False,target_true_coefficient_0,0.059999999999999803,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,DA,,,False,target_true_coefficient_1,0.3599999999999998,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,DA,,,False,frozen_actor_p_0,0.32974828418802676,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,DA,,,False,frozen_actor_p_1,0.7224507617942486,,1,,,training_seed_or_data_batch,True,,,,composition,4,4
P-T,DA,,,False,target_plus_type_probability,0.4,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,DA,,,False,density_ratio,1.4999999999999998,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,DA,,,False,neighbor_weight,2.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,DA,,,False,semantic_drift,0.08601599999999993,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,DA,,,False,target_local_energy,0.034608,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,DA,,,False,target_path_derivative,-0.9966253508536169,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,DA,,,False,target_normalized_path_derivative,-0.1661042251422695,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,DA,,,False,old_return,0.3744,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,DA,,,False,return,0.34029719848998374,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,DA,,,False,return_gain,-0.03410280151001627,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,DA,,,False,source_steps_total,2080.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,DA,,,False,source_steps_training,2048.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,DA,,,False,source_steps_direction_check,0.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,DA,,,False,source_steps_return_check,32.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,DA,,,False,eta,0.05,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
P-T,DA,,,False,attempts,2.0,,1,,,training_seed_or_data_batch,True,,,,composition,4,6
