experiment,method,label,actor_class,sample_episodes,fit_steps,direction_method,smoke_only,metric,mean,std,independent_units,ci95_low,ci95_high,interval_unit,small_sample,variant,source_n,target_n
P-T,AN - SA,,,,,,False,return_check_gain,0.0,0.0,7,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - SA,,,,,,False,old_return,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - SA,,,,,,False,target_true_coefficient_1,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - SA,,,,,,False,semantic_drift,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - SA,,,,,,False,source_steps_direction_check,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - SA,,,,,,False,source_direction_error,-0.00012665217721954158,0.00023417614868195748,10,-0.00026634580417202864,4.788210662748199e-06,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - SA,,,,,,False,transport_error_upper_bound,-0.001048136106428688,0.001988319400511506,10,-0.0024081499611195312,-6.205388839274003e-05,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - SA,,,,,,False,normalized_derivative_lower_bound,0.0005235856935780374,0.0009051874858993609,10,2.5732257522275565e-05,0.0010925833074360318,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - SA,,,,,,False,eta,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - SA,,,,,,False,target_true_coefficient_0,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - SA,,,,,,False,target_local_energy,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - SA,,,,,,False,forward_kl_training,-1.7394302746346704e-10,1.3759236622990386e-09,7,-1.0618990461030598e-09,8.564264023034605e-10,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - SA,,,,,,False,target_normalized_path_derivative,-0.00017296443993115377,0.0007178244336982504,10,-0.0005798889535665407,0.00027395482243219876,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - SA,,,,,,False,neighbor_weight,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - SA,,,,,,False,target_plus_type_probability,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - SA,,,,,,False,direction_steps,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - SA,,,,,,False,target_path_derivative,-0.001037786639586913,0.004306946602189501,10,-0.003479333721399225,0.0016437289345932007,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - SA,,,,,,False,target_direction_error,-7.962992343186135e-05,0.00022062734665780672,10,-0.00021313865711628657,3.5148142670614556e-05,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - SA,,,,,,False,attempts,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - SA,,,,,,False,return_check_standard_error,0.0,0.0,7,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - SA,,,,,,False,return,-0.00011137901108076997,0.0004600045157606688,10,-0.00037329086720137665,0.00017443193723479675,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - DA,,,,,,False,source_steps_return_check,-14.4,15.910862816188052,10,-25.6,-6.4,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - DA,,,,,,False,frozen_actor_p_1,-0.02108390539365875,0.01348380384862564,10,-0.02863119400456744,-0.013046882044720062,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - DA,,,,,,False,source_steps_training,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - DA,,,,,,False,return_gain,-0.09305278182306191,0.06369581222703184,10,-0.12944881528770247,-0.05640130927396311,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - DA,,,,,,False,density_ratio,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - DA,,,,,,False,source_steps_total,-6.4,15.910862816188052,10,-17.6,1.6,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - DA,,,,,,False,frozen_actor_p_0,-0.031028151482590936,0.031955475539934976,10,-0.048265413385688745,-0.010509608136532577,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - DA,,,,,,False,return_check_gain,-0.14285714285714285,0.27337180333228017,7,-0.32738095238095244,0.03818452380952332,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - DA,,,,,,False,old_return,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - DA,,,,,,False,target_true_coefficient_1,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - DA,,,,,,False,semantic_drift,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - DA,,,,,,False,source_steps_direction_check,8.0,0.0,10,8.0,8.0,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - DA,,,,,,False,eta,-0.0009999999999999996,0.04724639903973871,10,-0.031,0.025,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - DA,,,,,,False,target_true_coefficient_0,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - DA,,,,,,False,target_local_energy,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - DA,,,,,,False,target_normalized_path_derivative,-0.17551901953132648,0.03902942937511939,10,-0.19968354230137364,-0.15240545077637646,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - DA,,,,,,False,neighbor_weight,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - DA,,,,,,False,target_plus_type_probability,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - DA,,,,,,False,target_path_derivative,-1.0531141171879588,0.23417657625071633,10,-1.198101253808242,-0.914432704658259,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - DA,,,,,,False,attempts,-0.9,0.9944289260117533,10,-1.6,-0.4,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - DA,,,,,,False,return_check_standard_error,-0.20850667368011613,0.3347321098052535,7,-0.44367139764041397,0.008076083313543045,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - DA,,,,,,False,return,-0.09305278182306191,0.06369581222703184,10,-0.12944881528770247,-0.05640130927396311,paired_training_seed_or_data_batch,False,normalized,4,6
P-T,AN - SA,,,,,,False,source_steps_return_check,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - SA,,,,,,False,frozen_actor_p_1,-4.0378599294454975e-05,0.00016359084695765646,10,-0.00013303275746499006,6.127278323218575e-05,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - SA,,,,,,False,source_steps_training,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - SA,,,,,,False,q_bound,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - SA,,,,,,False,return_gain,-2.716066966391706e-05,0.00010583302039241604,10,-8.786824590659235e-05,3.8308737465635156e-05,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - SA,,,,,,False,density_ratio,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - SA,,,,,,False,source_steps_total,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - SA,,,,,,False,source_realization_residual,-0.0004373126864650058,0.0009093932570639011,10,-0.0010610947625974434,-5.8674531121794154e-06,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - SA,,,,,,False,direction_loss,0.000472406985068375,0.000770238022903967,10,-2.2946514679175714e-06,0.0009190855138575367,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - SA,,,,,,False,frozen_actor_p_0,1.7475677006717483e-05,6.314038987614246e-05,10,-1.600224143571971e-05,5.765347231073328e-05,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - SA,,,,,,False,direction_check_score,-0.0001181874915537763,0.001878271523587264,10,-0.001245117233046831,0.0009296786661070238,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - SA,,,,,,False,return_check_gain,0.0,0.0,7,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - SA,,,,,,False,old_return,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - SA,,,,,,False,target_true_coefficient_1,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - SA,,,,,,False,semantic_drift,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - SA,,,,,,False,source_steps_direction_check,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - SA,,,,,,False,source_direction_error,-0.00012665217721954158,0.00023417614868195748,10,-0.00026634580417202864,4.788210662748199e-06,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - SA,,,,,,False,transport_error_upper_bound,-0.001445038666230955,0.0026070612946791634,10,-0.0032276908154312348,-0.00010791049648228935,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - SA,,,,,,False,normalized_derivative_lower_bound,0.0003691907254918563,0.0006382657676178976,10,1.8144328501931994e-05,0.0007704023025840765,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - SA,,,,,,False,eta,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - SA,,,,,,False,target_true_coefficient_0,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - SA,,,,,,False,target_local_energy,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - SA,,,,,,False,forward_kl_training,-1.7394302746346704e-10,1.3759236622990386e-09,7,-1.0618990461030598e-09,8.564264023034605e-10,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - SA,,,,,,False,target_normalized_path_derivative,-0.0001340147340701238,0.0005209077972096722,10,-0.0004338441896620812,0.00018832615255837996,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - SA,,,,,,False,neighbor_weight,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - SA,,,,,,False,target_plus_type_probability,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - SA,,,,,,False,direction_steps,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - SA,,,,,,False,target_path_derivative,-0.0002680294681402476,0.0010418155944193444,10,-0.0008676883793241624,0.0003766523051167599,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - SA,,,,,,False,target_direction_error,-0.0001575293351539242,0.0003637673207307104,10,-0.00038331646629884136,3.795407823594692e-05,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - SA,,,,,,False,attempts,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - SA,,,,,,False,return_check_standard_error,0.0,0.0,7,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - SA,,,,,,False,return,-2.716066966391706e-05,0.00010583302039241604,10,-8.786824590659235e-05,3.8308737465635156e-05,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - DA,,,,,,False,source_steps_return_check,-14.4,15.910862816188052,10,-25.6,-6.4,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - DA,,,,,,False,frozen_actor_p_1,-0.02108390539365875,0.01348380384862564,10,-0.02863119400456744,-0.013046882044720062,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - DA,,,,,,False,source_steps_training,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - DA,,,,,,False,return_gain,-0.013776378214834639,0.009576009739143706,10,-0.019189237578609505,-0.008158967063361078,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - DA,,,,,,False,density_ratio,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - DA,,,,,,False,source_steps_total,-6.4,15.910862816188052,10,-17.6,1.6,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - DA,,,,,,False,frozen_actor_p_0,-0.031028151482590936,0.031955475539934976,10,-0.048265413385688745,-0.010509608136532577,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - DA,,,,,,False,return_check_gain,-0.14285714285714285,0.27337180333228017,7,-0.32738095238095244,0.03818452380952332,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - DA,,,,,,False,old_return,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - DA,,,,,,False,target_true_coefficient_1,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - DA,,,,,,False,semantic_drift,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - DA,,,,,,False,source_steps_direction_check,8.0,0.0,10,8.0,8.0,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - DA,,,,,,False,eta,-0.0009999999999999996,0.04724639903973871,10,-0.031,0.025,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - DA,,,,,,False,target_true_coefficient_0,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - DA,,,,,,False,target_local_energy,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - DA,,,,,,False,target_normalized_path_derivative,-0.09071124977317936,0.02224101388848717,10,-0.10428219076130499,-0.07797064389415327,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - DA,,,,,,False,neighbor_weight,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - DA,,,,,,False,target_plus_type_probability,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - DA,,,,,,False,target_path_derivative,-0.18142249954635872,0.04448202777697434,10,-0.20856438152260998,-0.15594128778830654,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - DA,,,,,,False,attempts,-0.9,0.9944289260117533,10,-1.6,-0.4,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - DA,,,,,,False,return_check_standard_error,-0.20850667368011613,0.3347321098052535,7,-0.44367139764041397,0.008076083313543045,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - DA,,,,,,False,return,-0.013776378214834639,0.009576009739143706,10,-0.019189237578609505,-0.008158967063361078,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-T,AN - SA,,,,,,False,source_steps_return_check,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - SA,,,,,,False,frozen_actor_p_1,-4.0378599294454975e-05,0.00016359084695765646,10,-0.00013303275746499006,6.127278323218575e-05,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - SA,,,,,,False,source_steps_training,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - SA,,,,,,False,q_bound,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - SA,,,,,,False,return_gain,-7.425267405384295e-05,0.00030666967717377493,10,-0.0002488605781342604,0.00011628795815654032,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - SA,,,,,,False,density_ratio,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - SA,,,,,,False,source_steps_total,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - SA,,,,,,False,source_realization_residual,-0.0004373126864650058,0.0009093932570639011,10,-0.0010610947625974434,-5.8674531121794154e-06,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - SA,,,,,,False,direction_loss,0.000472406985068375,0.000770238022903967,10,-2.2946514679175714e-06,0.0009190855138575367,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - SA,,,,,,False,frozen_actor_p_0,1.7475677006717483e-05,6.314038987614246e-05,10,-1.600224143571971e-05,5.765347231073328e-05,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - SA,,,,,,False,direction_check_score,-0.0001181874915537763,0.001878271523587264,10,-0.001245117233046831,0.0009296786661070238,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - SA,,,,,,False,return_check_gain,0.0,0.0,7,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - SA,,,,,,False,old_return,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - SA,,,,,,False,target_true_coefficient_1,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - SA,,,,,,False,semantic_drift,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - SA,,,,,,False,source_steps_direction_check,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - SA,,,,,,False,source_direction_error,-0.00012665217721954158,0.00023417614868195748,10,-0.00026634580417202864,4.788210662748199e-06,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - SA,,,,,,False,transport_error_upper_bound,-0.001048136106428688,0.001988319400511506,10,-0.0024081499611195312,-6.205388839274003e-05,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - SA,,,,,,False,normalized_derivative_lower_bound,0.0005235856935780374,0.0009051874858993609,10,2.5732257522275565e-05,0.0010925833074360318,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - SA,,,,,,False,eta,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - SA,,,,,,False,target_true_coefficient_0,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - SA,,,,,,False,target_local_energy,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - SA,,,,,,False,forward_kl_training,-1.7394302746346704e-10,1.3759236622990386e-09,7,-1.0618990461030598e-09,8.564264023034605e-10,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - SA,,,,,,False,target_normalized_path_derivative,-0.00017296443993115377,0.0007178244336982504,10,-0.0005798889535665407,0.00027395482243219876,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - SA,,,,,,False,neighbor_weight,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - SA,,,,,,False,target_plus_type_probability,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - SA,,,,,,False,direction_steps,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - SA,,,,,,False,target_path_derivative,-0.0006918577597246151,0.0028712977347930017,10,-0.002319555814266163,0.001095819289728795,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - SA,,,,,,False,target_direction_error,-7.962992343186135e-05,0.00022062734665780672,10,-0.00021313865711628657,3.5148142670614556e-05,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - SA,,,,,,False,attempts,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - SA,,,,,,False,return_check_standard_error,0.0,0.0,7,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - SA,,,,,,False,return,-7.425267405384295e-05,0.00030666967717377493,10,-0.0002488605781342604,0.00011628795815654032,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - DA,,,,,,False,source_steps_return_check,-14.4,15.910862816188052,10,-25.6,-6.4,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - DA,,,,,,False,frozen_actor_p_1,-0.02108390539365875,0.01348380384862564,10,-0.02863119400456744,-0.013046882044720062,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - DA,,,,,,False,source_steps_training,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - DA,,,,,,False,return_gain,-0.06203518788204125,0.04246387481802122,10,-0.08629921019180163,-0.03760087284930873,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - DA,,,,,,False,density_ratio,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - DA,,,,,,False,source_steps_total,-6.4,15.910862816188052,10,-17.6,1.6,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - DA,,,,,,False,frozen_actor_p_0,-0.031028151482590936,0.031955475539934976,10,-0.048265413385688745,-0.010509608136532577,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - DA,,,,,,False,return_check_gain,-0.14285714285714285,0.27337180333228017,7,-0.32738095238095244,0.03818452380952332,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - DA,,,,,,False,old_return,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - DA,,,,,,False,target_true_coefficient_1,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - DA,,,,,,False,semantic_drift,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - DA,,,,,,False,source_steps_direction_check,8.0,0.0,10,8.0,8.0,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - DA,,,,,,False,eta,-0.0009999999999999996,0.04724639903973871,10,-0.031,0.025,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - DA,,,,,,False,target_true_coefficient_0,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - DA,,,,,,False,target_local_energy,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - DA,,,,,,False,target_normalized_path_derivative,-0.17551901953132648,0.03902942937511939,10,-0.19968354230137364,-0.15240545077637646,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - DA,,,,,,False,neighbor_weight,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - DA,,,,,,False,target_plus_type_probability,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - DA,,,,,,False,target_path_derivative,-0.7020760781253059,0.15611771750047757,10,-0.7987341692054946,-0.6096218031055058,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - DA,,,,,,False,attempts,-0.9,0.9944289260117533,10,-1.6,-0.4,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - DA,,,,,,False,return_check_standard_error,-0.20850667368011613,0.3347321098052535,7,-0.44367139764041397,0.008076083313543045,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - DA,,,,,,False,return,-0.06203518788204125,0.04246387481802122,10,-0.08629921019180163,-0.03760087284930873,paired_training_seed_or_data_batch,False,fixed-edge,4,4
P-T,AN - SA,,,,,,False,source_steps_return_check,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,6
P-T,AN - SA,,,,,,False,frozen_actor_p_1,-4.0378599294454975e-05,0.00016359084695765646,10,-0.00013303275746499006,6.127278323218575e-05,paired_training_seed_or_data_batch,False,fixed-edge,4,6
P-T,AN - SA,,,,,,False,source_steps_training,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,6
P-T,AN - SA,,,,,,False,q_bound,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,6
P-T,AN - SA,,,,,,False,return_gain,-0.00014127601316976657,0.0006042094796615762,10,-0.00048655519223935893,0.00023884334455846935,paired_training_seed_or_data_batch,False,fixed-edge,4,6
P-T,AN - SA,,,,,,False,density_ratio,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,6
P-T,AN - SA,,,,,,False,source_steps_total,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,6
P-T,AN - SA,,,,,,False,source_realization_residual,-0.0004373126864650058,0.0009093932570639011,10,-0.0010610947625974434,-5.8674531121794154e-06,paired_training_seed_or_data_batch,False,fixed-edge,4,6
P-T,AN - SA,,,,,,False,direction_loss,0.000472406985068375,0.000770238022903967,10,-2.2946514679175714e-06,0.0009190855138575367,paired_training_seed_or_data_batch,False,fixed-edge,4,6
P-T,AN - SA,,,,,,False,frozen_actor_p_0,1.7475677006717483e-05,6.314038987614246e-05,10,-1.600224143571971e-05,5.765347231073328e-05,paired_training_seed_or_data_batch,False,fixed-edge,4,6
P-T,AN - SA,,,,,,False,direction_check_score,-0.0001181874915537763,0.001878271523587264,10,-0.001245117233046831,0.0009296786661070238,paired_training_seed_or_data_batch,False,fixed-edge,4,6
P-T,AN - SA,,,,,,False,return_check_gain,0.0,0.0,7,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,6
P-T,AN - SA,,,,,,False,old_return,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,6
P-T,AN - SA,,,,,,False,target_true_coefficient_1,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,6
P-T,AN - SA,,,,,,False,semantic_drift,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,6
P-T,AN - SA,,,,,,False,source_steps_direction_check,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,6
P-T,AN - SA,,,,,,False,source_direction_error,-0.00012665217721954158,0.00023417614868195748,10,-0.00026634580417202864,4.788210662748199e-06,paired_training_seed_or_data_batch,False,fixed-edge,4,6
P-T,AN - SA,,,,,,False,transport_error_upper_bound,-0.0014450386662309474,0.0026070612946791608,10,-0.0032276908154312183,-0.00010791049648228245,paired_training_seed_or_data_batch,False,fixed-edge,4,6
P-T,AN - SA,,,,,,False,normalized_derivative_lower_bound,0.0007005340721469383,0.001211100080332934,10,3.442860140891246e-05,0.0014618272479667387,paired_training_seed_or_data_batch,False,fixed-edge,4,6
P-T,AN - SA,,,,,,False,eta,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,6
P-T,AN - SA,,,,,,False,target_true_coefficient_0,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,6
