experiment,method,variant,source_n,target_n,smoke_only,metric,mean,std,independent_units,ci95_low,ci95_high,interval_unit,small_sample
P-T,AN,composition,4,6,False,source_steps_direction_check,8.0,,1,,,training_seed_or_data_batch,True
P-T,AN,composition,4,6,False,source_steps_return_check,16.0,,1,,,training_seed_or_data_batch,True
P-T,AN,composition,4,6,False,eta,0.1,,1,,,training_seed_or_data_batch,True
P-T,AN,composition,4,6,False,attempts,1.0,,1,,,training_seed_or_data_batch,True
P-T,AN,composition,4,6,False,forward_kl_training,3.5096021816954115e-09,,1,,,training_seed_or_data_batch,True
P-T,AN,composition,4,6,False,direction_loss,-0.06262709332752192,,1,,,training_seed_or_data_batch,True
P-T,AN,composition,4,6,False,direction_steps,100.0,,1,,,training_seed_or_data_batch,True
P-T,AN,composition,4,6,False,q_bound,5.0,,1,,,training_seed_or_data_batch,True
P-T,AN,composition,4,6,False,direction_check_score,0.10065960108166004,,1,,,training_seed_or_data_batch,True
P-T,AN,composition,4,6,False,return_check_gain,0.0,,1,,,training_seed_or_data_batch,True
P-T,AN,composition,4,6,False,return_check_standard_error,0.0,,1,,,training_seed_or_data_batch,True
P-T,AN,composition,4,6,False,target_true_coefficient_0,-0.26,,1,,,training_seed_or_data_batch,True
P-T,AN,composition,4,6,False,target_true_coefficient_1,0.03999999999999998,,1,,,training_seed_or_data_batch,True
P-T,AN,composition,4,6,False,frozen_actor_p_0,0.3001445036800375,,1,,,training_seed_or_data_batch,True
P-T,AN,composition,4,6,False,frozen_actor_p_1,0.7144268693653439,,1,,,training_seed_or_data_batch,True
P-T,AN,composition,4,6,False,source_direction_error,0.0011534363396904206,,1,,,training_seed_or_data_batch,True
P-T,AN,composition,4,6,False,source_realization_residual,7.144168038947031e-07,,1,,,training_seed_or_data_batch,True
P-T,AN,composition,4,6,False,target_direction_error,0.06693989350241655,,1,,,training_seed_or_data_batch,True
P-T,AN,composition,4,6,False,transport_error_upper_bound,0.11283899728844018,,1,,,training_seed_or_data_batch,True
P-T,AN,composition,4,6,False,normalized_derivative_lower_bound,-0.02788305550523481,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,2,False,target_plus_type_probability,0.6,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,2,False,density_ratio,1.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,2,False,neighbor_weight,2.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,2,False,semantic_drift,0.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,2,False,target_local_energy,0.06652799999999993,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,2,False,target_path_derivative,0.12713874614603882,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,2,False,target_normalized_path_derivative,0.06356937307301941,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,2,False,old_return,0.14079999999999998,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,2,False,return,0.15394625299943315,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,2,False,return_gain,0.013146252999433172,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,2,False,source_steps_total,2072.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,2,False,source_steps_training,2048.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,2,False,source_steps_direction_check,8.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,2,False,source_steps_return_check,16.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,2,False,eta,0.1,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,2,False,attempts,1.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,2,False,forward_kl_training,2.971063107885378e-09,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,2,False,direction_loss,-0.06286812275312419,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,2,False,direction_steps,100.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,2,False,q_bound,5.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,2,False,direction_check_score,0.10085765631725924,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,2,False,return_check_gain,0.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,2,False,return_check_standard_error,0.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,2,False,target_true_coefficient_0,0.059999999999999803,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,2,False,target_true_coefficient_1,0.3599999999999998,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,2,False,frozen_actor_p_0,0.3001439609137536,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,2,False,frozen_actor_p_1,0.7144903701629073,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,2,False,source_direction_error,0.0011397363887505215,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,2,False,source_realization_residual,6.048286475370201e-07,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,2,False,target_direction_error,0.0011259697575090105,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,2,False,transport_error_upper_bound,0.0011928519865242757,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,2,False,normalized_derivative_lower_bound,0.05761968607650762,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,4,False,target_plus_type_probability,0.6,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,4,False,density_ratio,1.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,4,False,neighbor_weight,2.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,4,False,semantic_drift,0.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,4,False,target_local_energy,0.06652799999999993,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,4,False,target_path_derivative,0.25427749229207763,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,4,False,target_normalized_path_derivative,0.06356937307301941,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,4,False,old_return,0.28159999999999996,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,4,False,return,0.3078925059988663,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,4,False,return_gain,0.026292505998866345,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,4,False,source_steps_total,2072.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,4,False,source_steps_training,2048.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,4,False,source_steps_direction_check,8.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,4,False,source_steps_return_check,16.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,4,False,eta,0.1,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,4,False,attempts,1.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,4,False,forward_kl_training,2.971063107885378e-09,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,4,False,direction_loss,-0.06286812275312419,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,4,False,direction_steps,100.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,4,False,q_bound,5.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,4,False,direction_check_score,0.10085765631725924,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,4,False,return_check_gain,0.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,4,False,return_check_standard_error,0.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,4,False,target_true_coefficient_0,0.059999999999999803,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,4,False,target_true_coefficient_1,0.3599999999999998,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,4,False,frozen_actor_p_0,0.3001439609137536,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,4,False,frozen_actor_p_1,0.7144903701629073,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,4,False,source_direction_error,0.0011397363887505215,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,4,False,source_realization_residual,6.048286475370201e-07,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,4,False,target_direction_error,0.0011259697575090105,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,4,False,transport_error_upper_bound,0.0011928519865242757,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,4,False,normalized_derivative_lower_bound,0.05761968607650762,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,6,False,target_plus_type_probability,0.6,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,6,False,density_ratio,1.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,6,False,neighbor_weight,2.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,6,False,semantic_drift,0.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,6,False,target_local_energy,0.06652799999999993,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,6,False,target_path_derivative,0.38141623843811645,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,6,False,target_normalized_path_derivative,0.06356937307301941,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,6,False,old_return,0.42239999999999994,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,6,False,return,0.46183875899829946,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,6,False,return_gain,0.03943875899829952,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,6,False,source_steps_total,2072.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,6,False,source_steps_training,2048.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,6,False,source_steps_direction_check,8.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,6,False,source_steps_return_check,16.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,6,False,eta,0.1,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,6,False,attempts,1.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,6,False,forward_kl_training,2.971063107885378e-09,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,6,False,direction_loss,-0.06286812275312419,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,6,False,direction_steps,100.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,6,False,q_bound,5.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,6,False,direction_check_score,0.10085765631725924,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,6,False,return_check_gain,0.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,6,False,return_check_standard_error,0.0,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,6,False,target_true_coefficient_0,0.059999999999999803,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,6,False,target_true_coefficient_1,0.3599999999999998,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,6,False,frozen_actor_p_0,0.3001439609137536,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,6,False,frozen_actor_p_1,0.7144903701629073,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,6,False,source_direction_error,0.0011397363887505215,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,6,False,source_realization_residual,6.048286475370201e-07,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,6,False,target_direction_error,0.0011259697575090105,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,6,False,transport_error_upper_bound,0.0011928519865242757,,1,,,training_seed_or_data_batch,True
P-T,SA,normalized,4,6,False,normalized_derivative_lower_bound,0.05761968607650762,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,2,False,target_plus_type_probability,0.6,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,2,False,density_ratio,1.0,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,2,False,neighbor_weight,0.6666666666666666,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,2,False,semantic_drift,0.00955733333333331,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,2,False,target_local_energy,0.033077333333333334,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,2,False,target_path_derivative,0.0892632901962893,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,2,False,target_normalized_path_derivative,0.04463164509814465,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,2,False,old_return,0.13226666666666667,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,2,False,return,0.141270313621141,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,2,False,return_gain,0.009003646954474337,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,2,False,source_steps_total,2072.0,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,2,False,source_steps_training,2048.0,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,2,False,source_steps_direction_check,8.0,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,2,False,source_steps_return_check,16.0,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,2,False,eta,0.1,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,2,False,attempts,1.0,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,2,False,forward_kl_training,2.971063107885378e-09,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,2,False,direction_loss,-0.06286812275312419,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,2,False,direction_steps,100.0,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,2,False,q_bound,5.0,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,2,False,direction_check_score,0.10085765631725924,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,2,False,return_check_gain,0.0,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,2,False,return_check_standard_error,0.0,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,2,False,target_true_coefficient_0,-0.04666666666666674,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,2,False,target_true_coefficient_1,0.2533333333333333,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,2,False,frozen_actor_p_0,0.3001439609137536,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,2,False,frozen_actor_p_1,0.7144903701629073,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,2,False,source_direction_error,0.0011397363887505215,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,2,False,source_realization_residual,6.048286475370201e-07,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,2,False,target_direction_error,0.005550759040591881,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,2,False,transport_error_upper_bound,0.017503105888779246,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,2,False,normalized_derivative_lower_bound,0.009015827398504966,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,4,False,target_plus_type_probability,0.6,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,4,False,density_ratio,1.0,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,4,False,neighbor_weight,2.0,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,4,False,semantic_drift,0.0,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,4,False,target_local_energy,0.06652799999999993,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,4,False,target_path_derivative,0.25427749229207763,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,4,False,target_normalized_path_derivative,0.06356937307301941,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,4,False,old_return,0.28159999999999996,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,4,False,return,0.3078925059988663,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,4,False,return_gain,0.026292505998866345,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,4,False,source_steps_total,2072.0,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,4,False,source_steps_training,2048.0,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,4,False,source_steps_direction_check,8.0,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,4,False,source_steps_return_check,16.0,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,4,False,eta,0.1,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,4,False,attempts,1.0,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,4,False,forward_kl_training,2.971063107885378e-09,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,4,False,direction_loss,-0.06286812275312419,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,4,False,direction_steps,100.0,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,4,False,q_bound,5.0,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,4,False,direction_check_score,0.10085765631725924,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,4,False,return_check_gain,0.0,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,4,False,return_check_standard_error,0.0,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,4,False,target_true_coefficient_0,0.059999999999999803,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,4,False,target_true_coefficient_1,0.3599999999999998,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,4,False,frozen_actor_p_0,0.3001439609137536,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,4,False,frozen_actor_p_1,0.7144903701629073,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,4,False,source_direction_error,0.0011397363887505215,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,4,False,source_realization_residual,6.048286475370201e-07,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,4,False,target_direction_error,0.0011259697575090105,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,4,False,transport_error_upper_bound,0.0011928519865242757,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,4,False,normalized_derivative_lower_bound,0.05761968607650762,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,6,False,target_plus_type_probability,0.6,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,6,False,density_ratio,1.0,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,6,False,neighbor_weight,3.333333333333333,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,6,False,semantic_drift,0.009557333333333307,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,6,False,target_local_energy,0.11909333333333315,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,6,False,target_path_derivative,0.49504260628736474,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,6,False,target_normalized_path_derivative,0.08250710104789412,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,6,False,old_return,0.44799999999999984,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,6,False,return,0.49986657713317584,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,6,False,return_gain,0.051866577133175995,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,6,False,source_steps_total,2072.0,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,6,False,source_steps_training,2048.0,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,6,False,source_steps_direction_check,8.0,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,6,False,source_steps_return_check,16.0,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,6,False,eta,0.1,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,6,False,attempts,1.0,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,6,False,forward_kl_training,2.971063107885378e-09,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,6,False,direction_loss,-0.06286812275312419,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,6,False,direction_steps,100.0,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,6,False,q_bound,5.0,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,6,False,direction_check_score,0.10085765631725924,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,6,False,return_check_gain,0.0,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,6,False,return_check_standard_error,0.0,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,6,False,target_true_coefficient_0,0.16666666666666632,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,6,False,target_true_coefficient_1,0.46666666666666634,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,6,False,frozen_actor_p_0,0.3001439609137536,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,6,False,frozen_actor_p_1,0.7144903701629073,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,6,False,source_direction_error,0.0011397363887505215,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,6,False,source_realization_residual,6.048286475370201e-07,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,6,False,target_direction_error,0.015815847141092753,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,6,False,transport_error_upper_bound,0.01750310588877924,,1,,,training_seed_or_data_batch,True
P-T,SA,fixed-edge,4,6,False,normalized_derivative_lower_bound,0.0734369731632428,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,2,False,target_plus_type_probability,0.4,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,2,False,density_ratio,1.4999999999999998,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,2,False,neighbor_weight,2.0,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,2,False,semantic_drift,0.08601599999999993,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,2,False,target_local_energy,0.034608,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,2,False,target_path_derivative,0.008509256092484891,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,2,False,target_normalized_path_derivative,0.0042546280462424455,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,2,False,old_return,0.1248,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,2,False,return,0.1259143848468633,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,2,False,return_gain,0.0011143848468632978,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,2,False,source_steps_total,2072.0,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,2,False,source_steps_training,2048.0,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,2,False,source_steps_direction_check,8.0,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,2,False,source_steps_return_check,16.0,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,2,False,eta,0.1,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,2,False,attempts,1.0,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,2,False,forward_kl_training,2.971063107885378e-09,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,2,False,direction_loss,-0.06286812275312419,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,2,False,direction_steps,100.0,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,2,False,q_bound,5.0,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,2,False,direction_check_score,0.10085765631725924,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,2,False,return_check_gain,0.0,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,2,False,return_check_standard_error,0.0,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,2,False,target_true_coefficient_0,-0.26,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,2,False,target_true_coefficient_1,0.03999999999999998,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,2,False,frozen_actor_p_0,0.3001439609137536,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,2,False,frozen_actor_p_1,0.7144903701629073,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,2,False,source_direction_error,0.0011397363887505215,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,2,False,source_realization_residual,6.048286475370201e-07,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,2,False,target_direction_error,0.06725984325028056,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,2,False,transport_error_upper_bound,0.11261709248089109,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,2,False,normalized_derivative_lower_bound,-0.027821579019713716,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,4,False,target_plus_type_probability,0.6,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,4,False,density_ratio,1.0,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,4,False,neighbor_weight,2.0,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,4,False,semantic_drift,0.0,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,4,False,target_local_energy,0.06652799999999993,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,4,False,target_path_derivative,0.25427749229207763,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,4,False,target_normalized_path_derivative,0.06356937307301941,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,4,False,old_return,0.28159999999999996,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,4,False,return,0.3078925059988663,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,4,False,return_gain,0.026292505998866345,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,4,False,source_steps_total,2072.0,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,4,False,source_steps_training,2048.0,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,4,False,source_steps_direction_check,8.0,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,4,False,source_steps_return_check,16.0,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,4,False,eta,0.1,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,4,False,attempts,1.0,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,4,False,forward_kl_training,2.971063107885378e-09,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,4,False,direction_loss,-0.06286812275312419,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,4,False,direction_steps,100.0,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,4,False,q_bound,5.0,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,4,False,direction_check_score,0.10085765631725924,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,4,False,return_check_gain,0.0,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,4,False,return_check_standard_error,0.0,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,4,False,target_true_coefficient_0,0.059999999999999803,,1,,,training_seed_or_data_batch,True
P-T,SA,composition,4,4,False,target_true_coefficient_1,0.3599999999999998,,1,,,training_seed_or_data_batch,True
