target,condition,seed,n_agents,type0_probability,interaction_strength,team_return,per_agent_return,optimal_team_return,optimality_gap_per_agent,action1_type0,action1_type1
agents_2,ours,108,2,0.6,0.7,0.9813327999282286,0.4906663999641143,0.9813327999999999,3.588562780265647e-11,0.010000000033258039,0.9899999999903849
agents_2,ours,109,2,0.6,0.7,0.9813327999121042,0.4906663999560521,0.9813327999999999,4.3947845362879434e-11,0.010000000040363643,0.9899999999876975
agents_2,pg,100,2,0.6,0.7,0.9806653778200383,0.49033268891001913,0.9813327999999999,0.0003337110899808149,0.010189380721478439,0.989737901675055
agents_2,pg,101,2,0.6,0.7,0.9806710231483959,0.49033551157419797,0.9813327999999999,0.0003308884258019784,0.010186967047833978,0.9897389505932563
agents_2,pg,102,2,0.6,0.7,0.980676495153598,0.490338247576799,0.9813327999999999,0.00032815242320094473,0.010186368743049415,0.9897424740244795
agents_2,pg,103,2,0.6,0.7,0.9806821725726915,0.49034108628634576,0.9813327999999999,0.00032531371365418504,0.010186071956618447,0.9897465961085615
agents_2,pg,104,2,0.6,0.7,0.9807038646941744,0.4903519323470872,0.9813327999999999,0.00031446765291276435,0.01017775059315579,0.989751998537728
agents_2,pg,105,2,0.6,0.7,0.9806537657442043,0.49032688287210213,0.9813327999999999,0.00033951712789781485,0.010190098217407666,0.9897296296932431
agents_2,pg,106,2,0.6,0.7,0.9807126253143017,0.49035631265715085,0.9813327999999999,0.0003100873428490969,0.0101740042288877,0.9897536250895091
agents_2,pg,107,2,0.6,0.7,0.9806459509600632,0.4903229754800316,0.9813327999999999,0.00034342451996832724,0.010193766055735824,0.9897286478213768
agents_2,pg,108,2,0.6,0.7,0.9806708417734515,0.49033542088672577,0.9813327999999999,0.00033097911327417684,0.010188691076486952,0.989741287170835
agents_2,pg,109,2,0.6,0.7,0.980757948172364,0.490378974086182,0.9813327999999999,0.00028742591381797356,0.010160913407468802,0.9897710959920422
agents_2,sampled,100,2,0.6,0.7,0.9813327999020046,0.4906663999510023,0.9813327999999999,4.899763927923573e-11,0.010000000042998527,0.9899999999834002
agents_2,sampled,101,2,0.6,0.7,0.9813327998937346,0.4906663999468673,0.9813327999999999,5.313266493445212e-11,0.01000000004884279,0.9899999999851888
agents_2,sampled,102,2,0.6,0.7,0.9813327999385558,0.4906663999692779,0.9813327999999999,3.07220360262761e-11,0.010000000025376588,0.9899999999873114
agents_2,sampled,103,2,0.6,0.7,0.9813327999288596,0.4906663999644298,0.9813327999999999,3.5570157930209234e-11,0.010000000029807237,0.9899999999859226
agents_2,sampled,104,2,0.6,0.7,0.9813327999292626,0.4906663999646313,0.9813327999999999,3.536865245123977e-11,0.010000000033943642,0.9899999999922001
agents_2,sampled,105,2,0.6,0.7,0.9813327998997435,0.49066639994987177,0.9813327999999999,5.0128179385211524e-11,0.010000000028898207,0.9899999999612896
agents_2,sampled,106,2,0.6,0.7,0.9813327999227544,0.4906663999613772,0.9813327999999999,3.8622771647567333e-11,0.010000000027582131,0.9899999999778285
agents_2,sampled,107,2,0.6,0.7,0.9813327999363723,0.4906663999681862,0.9813327999999999,3.181377383754125e-11,0.010000000030207018,0.9899999999925163
agents_2,sampled,108,2,0.6,0.7,0.9813327999282904,0.4906663999641452,0.9813327999999999,3.585476360257189e-11,0.010000000034972516,0.9899999999929026
agents_2,sampled,109,2,0.6,0.7,0.9813327999088226,0.4906663999544113,0.9813327999999999,4.558864397097295e-11,0.010000000037154667,0.989999999980449
agents_6,fit_quarter,100,6,0.6,0.7,2.9439983987133633,0.49066639978556054,2.9439984,2.1443942917661238e-10,0.010000000167868596,0.9899999998981039
agents_6,fit_quarter,101,6,0.6,0.7,2.9439983986134557,0.4906663997689093,2.9439984,2.3109070212967708e-10,0.010000000163647766,0.9899999998653496
agents_6,fit_quarter,102,6,0.6,0.7,2.9439983991441996,0.4906663998573666,2.9439984,1.426333865831945e-10,0.01000000009420061,0.9899999999070936
agents_6,fit_quarter,103,6,0.6,0.7,2.9439983990653786,0.4906663998442298,2.9439984,1.5577021154437412e-10,0.010000000110739172,0.9899999999098559
agents_6,fit_quarter,104,6,0.6,0.7,2.9439983990447414,0.49066639984079025,2.9439984,1.5920975648953117e-10,0.010000000127939215,0.9899999999291069
agents_6,fit_quarter,105,6,0.6,0.7,2.9439983987811873,0.49066639979686455,2.9439984,2.0313543439935225e-10,0.010000000122598926,0.9899999998510433
agents_6,fit_quarter,106,6,0.6,0.7,2.9439983990136502,0.4906663998356084,2.9439984,1.6439161143466663e-10,0.01000000010558935,0.9899999998886291
agents_6,fit_quarter,107,6,0.6,0.7,2.943998399130307,0.49066639985505117,2.9439984,1.4494879370848443e-10,0.010000000110347568,0.9899999999266293
agents_6,fit_quarter,108,6,0.6,0.7,2.943998399064314,0.49066639984405236,2.9439984,1.5594762518370922e-10,0.010000000127594624,0.9899999999338371
agents_6,fit_quarter,109,6,0.6,0.7,2.9439983987883287,0.49066639979805476,2.9439984,2.019452013020858e-10,0.010000000143708011,0.9899999998833393
agents_6,no_direction_check,100,6,0.6,0.7,2.943998399831054,0.49066639997184236,2.9439984,2.8157624380279838e-11,0.010000000024707403,0.9899999999904566
