experiment,method,label,data_seed,dataset_sha256,sample_episodes,source_steps_total,source_steps_training,source_steps_validation,direction_error,direction_norm,exact_score,validation_score,validation_score_variance,validation_gradient_trace_variance,fixed_oracle_q_score_variance,fixed_oracle_q_gradient_trace_variance,curvature_min,curvature_max,optimization_seconds,direction_loss,direction_steps,q_bound,q_coefficient_0,q_coefficient_1
P-E,AN,exact_advantage,1015,36286898c9617f59999ac129d5e31c59d127f0c6ea2344053daf65c772bc2866,128,628,128,500,0.002500894507266821,0.045364720917306145,0.06402710549273309,0.058883227559020354,0.2510000496718587,3.979164284249493,0.391403925567581,3.9647425754340357,0.84,0.8400000000000001,0.008211600128561258,-0.04290372045705305,100,5.0,0.015288796987539674,0.2997557928667926
P-E,SA,exact_advantage,1015,36286898c9617f59999ac129d5e31c59d127f0c6ea2344053daf65c772bc2866,128,628,128,500,0.0017103143854805443,0.05000384868707944,0.06481768561451938,0.059512304393408606,0.2757682348013085,4.217168255493806,0.4106043844211474,4.238081622988348,0.36,1.9599999999999997,0.007687299977988005,-0.045221582240469155,100,5.0,0.015080540444215626,0.3147417518487878
P-E,AN,mc_raw,1015,36286898c9617f59999ac129d5e31c59d127f0c6ea2344053daf65c772bc2866,128,628,128,500,0.0018142614495883663,0.04842334123479556,0.06471373855041154,0.05859983500134357,0.3125035066531657,4.481832490099282,0.4519939685893685,4.469835121806767,0.84,0.8400000000000001,0.00808680010959506,-0.04598424168856098,100,5.0,0.020281819737394055,0.3095219268446744
P-E,SA,mc_raw,1015,36286898c9617f59999ac129d5e31c59d127f0c6ea2344053daf65c772bc2866,128,628,128,500,0.001168434839148976,0.053238260326643284,0.06535956516085095,0.05905771538116527,0.3424070121374982,4.821537005163657,0.4780925177632234,4.844314247918203,0.36,1.9599999999999997,0.008213500026613474,-0.048464416904178687,100,5.0,0.02003060549156659,0.32459819079054875
P-E,AN,exact_advantage,1016,9a442e2be46c4df9610f11c20b9a69d92e23522497a439b62b2050bf70cbf1eb,128,628,128,500,0.005710618308661455,0.108865374821365,0.06081738169133845,0.03989783999620249,0.627439654074995,3.960504895175947,0.36366160786497587,3.9765908530857237,0.84,0.8400000000000001,0.008077900391072035,-0.10935863789465987,100,5.0,0.12074468991050961,0.454184112145921
P-E,SA,exact_advantage,1016,9a442e2be46c4df9610f11c20b9a69d92e23522497a439b62b2050bf70cbf1eb,128,628,128,500,0.004039673571326115,0.10158037410947807,0.0624883264286738,0.04228036504975083,0.5801875855192068,4.298353022417816,0.3837123721280812,4.254864730504573,0.36,1.9599999999999997,0.007503800094127655,-0.10562268028942912,100,5.0,0.10924392147271299,0.43999114204247186
P-E,AN,mc_raw,1016,9a442e2be46c4df9610f11c20b9a69d92e23522497a439b62b2050bf70cbf1eb,128,628,128,500,0.005671790043325677,0.10948247685181817,0.060856209956674234,0.04229682678332823,0.7332793470863727,4.629770504928688,0.42837211936076086,4.649215616774884,0.84,0.8400000000000001,0.007802099920809269,-0.10991589909182597,100,5.0,0.11301090731827564,0.4568509893778099
P-E,SA,mc_raw,1016,9a442e2be46c4df9610f11c20b9a69d92e23522497a439b62b2050bf70cbf1eb,128,628,128,500,0.0040049946479222154,0.1021188151538293,0.06252300535207768,0.044507710370014025,0.6780407437085325,5.083626811383615,0.45493231009901175,5.020078702818972,0.36,1.9599999999999997,0.007542099803686142,-0.10620178437703055,100,5.0,0.10159145620637619,0.44242078095146053
P-E,AN,exact_advantage,1017,c4cd9605c0bf4fc5e3ee78a7ec40c4cad13c75fef7940df9fc4f840d1792059a,128,628,128,500,0.05763250185615774,0.22374035050025076,0.008895498143842218,0.041712416983566224,1.5320410772186248,4.1527633055625515,0.3545584467551353,4.132313413601099,0.84,0.8400000000000001,0.0075864000245928764,-0.22186408806514368,100,5.0,0.3488738169458066,0.602318276964391
P-E,SA,exact_advantage,1017,c4cd9605c0bf4fc5e3ee78a7ec40c4cad13c75fef7940df9fc4f840d1792059a,128,628,128,500,0.058784014216083105,0.23436538187286945,0.007743985783916829,0.04210056467585135,1.534721332146681,4.473321351964508,0.37131316558210126,4.349232658503709,0.36,1.9599999999999997,0.007821700070053339,-0.22604142629405524,100,5.0,0.3121117615013538,0.6325094285522813
P-E,AN,mc_raw,1017,c4cd9605c0bf4fc5e3ee78a7ec40c4cad13c75fef7940df9fc4f840d1792059a,128,628,128,500,0.07032745339681806,0.24661891575420403,-0.00379945339681817,0.03667938551232341,1.9189955042989588,4.635837033620504,0.40266041095617733,4.60968035577275,0.84,0.8400000000000001,0.008013800252228975,-0.24406658685197258,100,5.0,0.38006526634422977,0.6269158697596635
P-E,SA,mc_raw,1017,c4cd9605c0bf4fc5e3ee78a7ec40c4cad13c75fef7940df9fc4f840d1792059a,128,628,128,500,0.07090828964013736,0.25742171355754145,-0.004380289640137425,0.03735304945632601,1.9130819265710497,5.094989343339701,0.4252832243376411,4.909619975684551,0.36,1.9599999999999997,0.009712600149214268,-0.24818093340803682,100,5.0,0.33572921721640175,0.6600110832210067
P-E,AN,exact_advantage,1018,3ce79e5a40a44ad11fb3f9ee0c5036e3d552a97cdc99938be0edfa08c194bdf5,128,628,128,500,0.0026077959223381867,0.06153226159188249,0.06392020407766177,0.029697388440699284,0.29976163548348356,4.470296405083256,0.38949711600685316,4.480033373276327,0.84,0.8400000000000001,0.009196400176733732,-0.0600831298687138,100,5.0,-0.027007137786010493,0.3487141574765108
P-E,SA,exact_advantage,1018,3ce79e5a40a44ad11fb3f9ee0c5036e3d552a97cdc99938be0edfa08c194bdf5,128,628,128,500,0.0026826493026471496,0.060228165324727495,0.06384535069735278,0.02997147290924669,0.29299278130864553,4.775134978520011,0.40980852751393765,4.751055286029841,0.36,1.9599999999999997,0.007945999968796968,-0.05948233555510887,100,5.0,-0.02743482088052189,0.3449616622574487
P-E,AN,mc_raw,1018,3ce79e5a40a44ad11fb3f9ee0c5036e3d552a97cdc99938be0edfa08c194bdf5,128,628,128,500,0.0020883634323738353,0.06244102094439843,0.06443963656762608,0.031192546243192443,0.35447359113531324,4.986846297981082,0.44187767178496934,4.996672426037851,0.84,0.8400000000000001,0.007611100096255541,-0.060883761183649715,100,5.0,-0.01817445603392754,0.3516684622445782
P-E,SA,mc_raw,1018,3ce79e5a40a44ad11fb3f9ee0c5036e3d552a97cdc99938be0edfa08c194bdf5,128,628,128,500,0.0021504902030309294,0.06109614606105741,0.06437750979696898,0.0314734649940015,0.34643664238530136,5.374989439374248,0.467806435202146,5.349122476346468,0.36,1.9599999999999997,0.007946799974888563,-0.060270532487634705,100,5.0,-0.018602955427324215,0.34783875391549873
P-E,AN,exact_advantage,1019,7453d4121f87e8207721e267ddb1c8e855c33ccb2cfc8d188db680d586a39e0a,128,628,128,500,0.010703810599367886,0.039852422032591935,0.055824189400632045,0.05287917242812286,0.13457384405549802,3.5152367931234,0.30892879780027854,3.511924647257037,0.84,0.8400000000000001,0.007679599802941084,-0.039410958253507586,100,5.0,-0.08308979175156692,0.27289129143696866
P-E,SA,exact_advantage,1019,7453d4121f87e8207721e267ddb1c8e855c33ccb2cfc8d188db680d586a39e0a,128,628,128,500,0.010798060325954843,0.0390522625742518,0.05572993967404509,0.052822197752927846,0.13212564584545242,3.7216018098232686,0.32423296246589134,3.7236421286325974,0.36,1.9599999999999997,0.008452299982309341,-0.039044078462488446,100,5.0,-0.08162721526521131,0.27026403099589463
P-E,AN,mc_raw,1019,7453d4121f87e8207721e267ddb1c8e855c33ccb2cfc8d188db680d586a39e0a,128,628,128,500,0.012755288479558133,0.03669552184545576,0.053772711520441795,0.055433103153510646,0.1456118116892739,4.088840971918788,0.36722631357530383,4.080907560659309,0.84,0.8400000000000001,0.008007700089365244,-0.036479826214593086,100,5.0,-0.09094729030758103,0.25941145312802927
P-E,SA,mc_raw,1019,7453d4121f87e8207721e267ddb1c8e855c33ccb2cfc8d188db680d586a39e0a,128,628,128,500,0.012800900017444217,0.035994737043422625,0.053727099982555704,0.05537950506193364,0.14323831951691932,4.367632346749932,0.3888337204158649,4.383654638995182,0.36,1.9599999999999997,0.008286899887025356,-0.03613486456400764,100,5.0,-0.08909892530576849,0.2571492110182621
P-E,AN,exact_advantage,1000,015ac385f4f9f04ad54d6543a6067214d30065f3de4594913e42ec5db6eaa330,512,1012,512,500,0.0021974786514044682,0.09189907733632978,0.06433052134859547,0.09956826638576895,0.3507853177739431,3.1099484207989088,0.24590288604890387,3.1196751665258953,0.84,0.8400000000000001,0.019153200089931488,-0.09537306908979504,100,5.0,0.09335034367793178,0.4201546319109103
P-E,SA,exact_advantage,1000,015ac385f4f9f04ad54d6543a6067214d30065f3de4594913e42ec5db6eaa330,512,1012,512,500,0.001878275523918329,0.0894712177646157,0.06464972447608158,0.0995223685783645,0.3429342989494041,3.2365981624392943,0.2544492187411684,3.2288178602333204,0.36,1.9599999999999997,0.019189300015568733,-0.09395930747894184,100,5.0,0.09431857020802903,0.41423615930861346
P-E,AN,mc_raw,1000,015ac385f4f9f04ad54d6543a6067214d30065f3de4594913e42ec5db6eaa330,512,1012,512,500,0.0016733867418330841,0.08900412509935017,0.06485461325816687,0.09717852167747423,0.3829924567520754,3.463074250761437,0.2821353912346353,3.4732892836062916,0.84,0.8400000000000001,0.019856299739331007,-0.09224577455469005,100,5.0,0.08112190727645024,0.41497989157884324
P-E,SA,mc_raw,1000,015ac385f4f9f04ad54d6543a6067214d30065f3de4594913e42ec5db6eaa330,512,1012,512,500,0.0013764986935114838,0.08660686168826785,0.06515150130648843,0.09712520662282256,0.3739682580907574,3.688455877758901,0.2966145490280332,3.6694690376744195,0.36,1.9599999999999997,0.018980800174176693,-0.09086439321222275,100,5.0,0.08190389772762927,0.4091049323147552
P-E,AN,exact_advantage,1001,5e5534c2b9ba80e6b20cc518672292f39d2002dd8878a88b826f998ccc92e52e,512,1012,512,500,0.0012215604011063378,0.08186491533979012,0.06530643959889357,0.07899416853520812,0.4949518385269513,4.506501768023616,0.4240687266451923,4.53107495644565,0.84,0.8400000000000001,0.01843089982867241,-0.08264088661725179,100,5.0,0.029194220515126216,0.4023209985877257
P-E,SA,exact_advantage,1001,5e5534c2b9ba80e6b20cc518672292f39d2002dd8878a88b826f998ccc92e52e,512,1012,512,500,0.0011550815619168061,0.0810842622898953,0.06537291843808311,0.07902836705561665,0.4899848680170761,4.900081762744581,0.44797010883889166,4.86749151492582,0.36,1.9599999999999997,0.01783260004594922,-0.08222145393552945,100,5.0,0.02858367517736001,0.4004207642879942
P-E,AN,mc_raw,1001,5e5534c2b9ba80e6b20cc518672292f39d2002dd8878a88b826f998ccc92e52e,512,1012,512,500,0.0014877193475729277,0.08570008141837047,0.065040280652427,0.09151199784453913,0.6414905989918043,5.288409977758114,0.5173516164975367,5.3176051024379065,0.84,0.8400000000000001,0.017731900326907635,-0.08680545590012799,100,5.0,0.0377555876140946,0.41120496246196336
P-E,SA,mc_raw,1001,5e5534c2b9ba80e6b20cc518672292f39d2002dd8878a88b826f998ccc92e52e,512,1012,512,500,0.0014088282094711776,0.08489599620466072,0.06511917179052872,0.0915315415267616,0.6348786778463201,5.808885728664165,0.5482685957541619,5.756828977900833,0.36,1.9599999999999997,0.01903600012883544,-0.08636190899024847,100,5.0,0.03668741044974618,0.4093252083494703
P-E,AN,exact_advantage,1002,05477bfa445d20d9a6f2300bbc947624822eb929fdd06ce5b3160b853411de56,512,1012,512,500,0.00345241338379935,0.09880060879195271,0.06307558661620058,0.06980684769157793,0.5389699392014401,4.838806269705756,0.3895296671808427,4.871624622376345,0.84,0.8400000000000001,0.01912229973822832,-0.10187301465104391,100,5.0,0.041888760186184336,0.44143309247532636
P-E,SA,exact_advantage,1002,05477bfa445d20d9a6f2300bbc947624822eb929fdd06ce5b3160b853411de56,512,1012,512,500,0.002101208785022614,0.0907524931226077,0.06442679121497731,0.07104170357376793,0.49814678527455053,5.177209380346127,0.41024901882140385,5.129901302866921,0.36,1.9599999999999997,0.01836910005658865,-0.0973484855678051,100,5.0,0.04230786212831228,0.42293163397423816
P-E,AN,mc_raw,1002,05477bfa445d20d9a6f2300bbc947624822eb929fdd06ce5b3160b853411de56,512,1012,512,500,0.003388371516267678,0.0975754253784528,0.06313962848373224,0.07802962980896751,0.6120487198693808,5.5227969205461624,0.4527643795025741,5.558760725863676,0.84,0.8400000000000001,0.018502300139516592,-0.10061149098064245,100,5.0,0.03373433483095749,0.4391393449123703
P-E,SA,mc_raw,1002,05477bfa445d20d9a6f2300bbc947624822eb929fdd06ce5b3160b853411de56,512,1012,512,500,0.002091886166366971,0.08966567431110838,0.06443611383363297,0.07883941496437889,0.5653206077142394,5.960112885184227,0.47894517264758407,5.893956065021998,0.36,1.9599999999999997,0.01824150001630187,-0.0961336279581909,100,5.0,0.03414836095070102,0.4208689545613127
P-E,AN,exact_advantage,1003,a3ae14c43f1320c708341de051d8df50ed730003445c618efa5d4a597c3d81eb,512,1012,512,500,0.002515031288285793,0.04369283088998016,0.06401296871171412,0.07853345439988049,0.18761877387159648,3.296173485998156,0.29583496667814146,3.2772833716838177,0.84,0.8400000000000001,0.019232700113207102,-0.043548076809627606,100,5.0,0.03146294061084042,0.293312427899761
P-E,SA,exact_advantage,1003,a3ae14c43f1320c708341de051d8df50ed730003445c618efa5d4a597c3d81eb,512,1012,512,500,0.0024728574020560397,0.04389473087132152,0.0640551425979439,0.07860959285314711,0.18832503334941705,3.4232196046220817,0.30748461925401316,3.4348443345054522,0.36,1.9599999999999997,0.01948630018159747,-0.043645762207225,100,5.0,0.031225999368133736,0.29401135685279517
P-E,AN,mc_raw,1003,a3ae14c43f1320c708341de051d8df50ed730003445c618efa5d4a597c3d81eb,512,1012,512,500,0.001951492932368412,0.045696767109598996,0.0645765070676315,0.08100589482622488,0.23675713069392637,3.750326818182132,0.3440521634380356,3.7293650503976856,0.84,0.8400000000000001,0.01835829997435212,-0.045527667479246525,100,5.0,0.048026725284082555,0.2985472790282638
P-E,SA,mc_raw,1003,a3ae14c43f1320c708341de051d8df50ed730003445c618efa5d4a597c3d81eb,512,1012,512,500,0.0019120734964811917,0.045891917687228084,0.06461592650351873,0.08108618326878252,0.23753503937933523,3.9483909677529083,0.36169823188857503,3.9738563921211307,0.36,1.9599999999999997,0.019868699833750725,-0.04562583409827556,100,5.0,0.04771978402512035,0.2992277956868773
P-E,AN,exact_advantage,1004,cfd7cfb4fc5ab4499180e1498d6e0bd4332fdc505c28fcc05b462dabc8e2e5cf,512,1012,512,500,0.015357104743454301,0.09607995952768884,0.051170895256545626,0.04251947344881924,0.2715458334191135,3.0979910756869793,0.27946595443222405,3.1550617417368487,0.84,0.8400000000000001,0.018947700038552284,-0.09529676678064719,100,5.0,-0.1401471223981162,0.4213557836180737
P-E,SA,exact_advantage,1004,cfd7cfb4fc5ab4499180e1498d6e0bd4332fdc505c28fcc05b462dabc8e2e5cf,512,1012,512,500,0.015517960966751444,0.09517427965014305,0.051010039033248494,0.04246983747809909,0.2674455514900852,3.351112592828591,0.2908357847002225,3.3123847511733215,0.36,1.9599999999999997,0.017942999955266714,-0.09478258765570825,100,5.0,-0.14253173349232778,0.418681652826836
P-E,AN,mc_raw,1004,cfd7cfb4fc5ab4499180e1498d6e0bd4332fdc505c28fcc05b462dabc8e2e5cf,512,1012,512,500,0.015772334031841032,0.09557994484056409,0.05075566596815889,0.039817140924310844,0.3038292098460752,3.426274562396668,0.31642045903018157,3.4803376722659873,0.84,0.8400000000000001,0.01944369962438941,-0.09470287499388731,100,5.0,-0.14413448334739767,0.4192766566834494
P-E,SA,mc_raw,1004,cfd7cfb4fc5ab4499180e1498d6e0bd4332fdc505c28fcc05b462dabc8e2e5cf,512,1012,512,500,0.015923333333981163,0.09467682881798793,0.050604666666018774,0.03977221946923545,0.2992329706077975,3.797207855633167,0.33352350190081875,3.720172885527714,0.36,1.9599999999999997,0.022448899690061808,-0.09420139071827366,100,5.0,-0.14635500353710873,0.4166185218987626
P-E,AN,exact_advantage,1005,62c757778e157695304b87fc9abbab970e8cdc0e026248bf79253ddae0f91d5a,512,1012,512,500,0.006152153287863858,0.09664124868471656,0.06037584671213604,0.05822374134357773,0.5542018190478581,3.7520887454770064,0.33425290018689496,3.743394852887996,0.84,0.8400000000000001,0.018736899830400944,-0.0953840960592082,100,5.0,0.17884531227426792,0.41282532078360407
P-E,SA,exact_advantage,1005,62c757778e157695304b87fc9abbab970e8cdc0e026248bf79253ddae0f91d5a,512,1012,512,500,0.005580088940460354,0.09470969539678496,0.060947911059539575,0.058767234071354146,0.5411165794742883,3.9783558903462692,0.350220773705965,3.9641783503789783,0.36,1.9599999999999997,0.019013000186532736,-0.09437887310004256,100,5.0,0.1736143074147298,0.4096601564742139
P-E,AN,mc_raw,1005,62c757778e157695304b87fc9abbab970e8cdc0e026248bf79253ddae0f91d5a,512,1012,512,500,0.006796615969570101,0.09514917848050167,0.059731384030429796,0.0547163855341233,0.6440670956619988,4.273117593890767,0.39378872769635215,4.260265607160992,0.84,0.8400000000000001,0.019341900013387203,-0.09379094631288402,100,5.0,0.1907962253154069,0.40560972967982356
P-E,SA,mc_raw,1005,62c757778e157695304b87fc9abbab970e8cdc0e026248bf79253ddae0f91d5a,512,1012,512,500,0.006258202554510376,0.09327044871198457,0.06026979744548956,0.05524131349643478,0.6298100200628575,4.5848030490040825,0.4162427181553501,4.575658525990647,0.36,1.9599999999999997,0.018713499885052443,-0.0927689263245953,100,5.0,0.18619623949031108,0.40242728665461
P-E,AN,exact_advantage,1006,ebbcb5fbe74c5cdb4cb3cbc7ac54d01b6aac548787bcb1d166ec63150bef4824,512,1012,512,500,0.003421607829123342,0.04835317752277757,0.06310639217087657,0.06511726972365,0.2628583207073934,3.7332466050239113,0.3188780312140693,3.694024526749497,0.84,0.8400000000000001,0.018764300271868706,-0.04805017059181642,100,5.0,0.12009525475571259,0.2938087770665341
P-E,SA,exact_advantage,1006,ebbcb5fbe74c5cdb4cb3cbc7ac54d01b6aac548787bcb1d166ec63150bef4824,512,1012,512,500,0.004630532585920721,0.043382235171587666,0.06189746741407921,0.06342014721837384,0.2380035801423574,3.875970422990675,0.3342471484603507,3.905844035462926,0.36,1.9599999999999997,0.01891320012509823,-0.04567841795969554,100,5.0,0.1186010519731521,0.2769447425322681
P-E,AN,mc_raw,1006,ebbcb5fbe74c5cdb4cb3cbc7ac54d01b6aac548787bcb1d166ec63150bef4824,512,1012,512,500,0.007338913872631805,0.0366491862777408,0.059189086127368104,0.06520006643264696,0.24691998144796018,4.362860447314385,0.39325279794468887,4.3025894942952565,0.84,0.8400000000000001,0.01902190037071705,-0.03691865002486676,100,5.0,0.12217884130583273,0.25052915984253143
P-E,SA,mc_raw,1006,ebbcb5fbe74c5cdb4cb3cbc7ac54d01b6aac548787bcb1d166ec63150bef4824,512,1012,512,500,0.008670923878163705,0.03357840665101334,0.05785707612183622,0.06331419408689995,0.22748281392521555,4.5358115237460614,0.4155188542116932,4.615244447978616,0.36,1.9599999999999997,0.01903600012883544,-0.03514708191369734,100,5.0,0.12070325824985213,0.2385602055781955
P-E,AN,exact_advantage,1007,ae87019713bc50b9a62bdf1e7946b8d4edea05b04aaca1684dab5384e3906637,512,1012,512,500,0.001039964843751214,0.059750424389036424,0.06548803515624872,0.07000303063675335,0.3615167130827807,4.002501151032517,0.37806814412179673,3.990245722595211,0.84,0.8400000000000001,0.018702399916946888,-0.06024476199722831,100,5.0,0.1051347028381689,0.3334419872322813
P-E,SA,exact_advantage,1007,ae87019713bc50b9a62bdf1e7946b8d4edea05b04aaca1684dab5384e3906637,512,1012,512,500,0.0011247562750226852,0.058249671519678005,0.06540324372497724,0.0698809343447662,0.35253832857987316,4.243421942755178,0.3974775705514239,4.271389555989992,0.36,1.9599999999999997,0.01959170028567314,-0.059458226282892115,100,5.0,0.1038819278169123,0.32921184941324244
P-E,AN,mc_raw,1007,ae87019713bc50b9a62bdf1e7946b8d4edea05b04aaca1684dab5384e3906637,512,1012,512,500,0.0009239140219247444,0.058318278906997464,0.06560408597807518,0.061522994621936576,0.4106287077358051,4.554350234002673,0.44499747964867115,4.543615758104435,0.84,0.8400000000000001,0.018764600157737732,-0.058723282410999236,100,5.0,0.09811526845265459,0.33059512031818145
P-E,SA,mc_raw,1007,ae87019713bc50b9a62bdf1e7946b8d4edea05b04aaca1684dab5384e3906637,512,1012,512,500,0.0010297389125566824,0.056892811687929534,0.06549826108744325,0.06149485770375025,0.40075465749085437,4.896409544221787,0.4723121186392283,4.941454401920081,0.36,1.9599999999999997,0.018330599647015333,-0.057955947357055775,100,5.0,0.09714352537225454,0.3264832612223422
P-E,AN,exact_advantage,1008,a7f55245271e435a801dbd7eb11692f62051b1a6080c9291853b40505cb3ef39,512,1012,512,500,0.0021085691476682962,0.045076134904136825,0.06441943085233164,0.04919367514840881,0.22626376977758153,3.326882160913119,0.32672026371378715,3.302359005276333,0.84,0.8400000000000001,0.018821400124579668,-0.045311287219556635,100,5.0,0.0575071130328569,0.29535074669032113
P-E,SA,exact_advantage,1008,a7f55245271e435a801dbd7eb11692f62051b1a6080c9291853b40505cb3ef39,512,1012,512,500,0.002136490760039695,0.04493270396825731,0.06439150923996025,0.049222904929740866,0.22535533434105018,3.4915675080813324,0.34144593731987927,3.5126283888434604,0.36,1.9599999999999997,0.018788099754601717,-0.04524106790271666,100,5.0,0.05696171209868281,0.2949391451069189
P-E,AN,mc_raw,1008,a7f55245271e435a801dbd7eb11692f62051b1a6080c9291853b40505cb3ef39,512,1012,512,500,0.002116318542827796,0.04503251045270865,0.06441168145717213,0.0476940417851159,0.2578265477640108,3.7043759077221425,0.3734957587406407,3.679986062120685,0.84,0.8400000000000001,0.019524100236594677,-0.04526893365332718,100,5.0,0.05723628481207491,0.2952392661658344
P-E,SA,mc_raw,1008,a7f55245271e435a801dbd7eb11692f62051b1a6080c9291853b40505cb3ef39,512,1012,512,500,0.0021443962453669197,0.04488923308447047,0.064383603754633,0.04772686800844673,0.2568059567686024,3.9467640850221257,0.3947237868605606,3.985895309351143,0.36,1.9599999999999997,0.018584900069981813,-0.0451988416672313,100,5.0,0.05669287742546984,0.2948274361257402
P-E,AN,exact_advantage,1009,e088762290b0346f5d6e031b8b1b6d0d51b268298a4b02ee40281206f3ce58dd,512,1012,512,500,0.0019192653631588071,0.06589683341416755,0.06460873463684114,0.07822115095372324,0.3098039333401982,4.031037958521106,0.36294676702893097,4.041959396893125,0.84,0.8400000000000001,0.019612899981439114,-0.0663097827255349,100,5.0,-0.015559878879740401,0.3613672353600085
P-E,SA,exact_advantage,1009,e088762290b0346f5d6e031b8b1b6d0d51b268298a4b02ee40281206f3ce58dd,512,1012,512,500,0.0019263804129525015,0.06743763487190127,0.06460161958704744,0.0783801396594762,0.3171321161649159,4.287334019002506,0.3791263127300996,4.2639244828538505,0.36,1.9599999999999997,0.018477899953722954,-0.0670104338005226,100,5.0,-0.015409688006768583,0.36557697607854295
P-E,AN,mc_raw,1009,e088762290b0346f5d6e031b8b1b6d0d51b268298a4b02ee40281206f3ce58dd,512,1012,512,500,0.0017918254395979634,0.05972405813423107,0.06473617456040197,0.07571525845280107,0.33348340667743026,4.518380422939397,0.4215844586237814,4.520701552652831,0.84,0.8400000000000001,0.01823269994929433,-0.060549090515693904,100,5.0,-0.010393262558448434,0.3441338432566957
P-E,SA,mc_raw,1009,e088762290b0346f5d6e031b8b1b6d0d51b268298a4b02ee40281206f3ce58dd,512,1012,512,500,0.0017334601686199882,0.06107080236139696,0.06479453983137991,0.07589898398745887,0.3410311291732561,4.874820046102775,0.44551309332606914,4.85745290341836,0.36,1.9599999999999997,0.01997280027717352,-0.06118983072804757,100,5.0,-0.010306286054403521,0.3479962842991912
P-E,AN,exact_advantage,1010,68ac2730d28dad7390208b29b1d7795510eb558b9c5209a7347bb1a4a7d56d8d,512,1012,512,500,9.160804359499378e-05,0.07110514033979465,0.06643639195640494,0.09202354711806732,0.37825014548719504,3.6383910688182333,0.35116065736693186,3.640531783046976,0.84,0.8400000000000001,0.018517599906772375,-0.06846011629500526,100,5.0,0.06886049811547543,0.37137642474697885
P-E,SA,exact_advantage,1010,68ac2730d28dad7390208b29b1d7795510eb558b9c5209a7347bb1a4a7d56d8d,512,1012,512,500,0.0003758749893586593,0.07681322366658426,0.06615212501064126,0.092866709364169,0.4068004650015563,3.9019345951033277,0.36850869482398985,3.8891975615800463,0.36,1.9599999999999997,0.01907239994034171,-0.07100028869283263,100,5.0,0.06895077276439099,0.38631297817285426
P-E,AN,mc_raw,1010,68ac2730d28dad7390208b29b1d7795510eb558b9c5209a7347bb1a4a7d56d8d,512,1012,512,500,0.0009351069140718973,0.08259933246036255,0.06559289308592803,0.10334945708600225,0.5124862421979157,4.21153421746929,0.42094636557531007,4.230105315890441,0.84,0.8400000000000001,0.01986469980329275,-0.07928698700024411,100,5.0,0.05210360882868143,0.4025887567193514
P-E,SA,mc_raw,1010,68ac2730d28dad7390208b29b1d7795510eb558b9c5209a7347bb1a4a7d56d8d,512,1012,512,500,0.0016347419496259585,0.08838359811252149,0.06489325805037395,0.10401593978976183,0.546751796552026,4.6239515774940285,0.4452109035948627,4.58062965083233,0.36,1.9599999999999997,0.019468700047582388,-0.08226570828229438,100,5.0,0.05217581993469792,0.41659261216691057
P-E,AN,exact_advantage,1011,624978d446f921d1d4708af2a16cc697e6f7835f3f72d228485a6fc2f08cefb0,512,1012,512,500,0.0014555362892578361,0.05399156975129589,0.06507246371074209,0.06846530011142439,0.34168266845560796,3.9680516311028855,0.39573825640476906,3.943196313722761,0.84,0.8400000000000001,0.01841040002182126,-0.05412176845129299,100,5.0,0.0995539390343273,0.3170470090392801
P-E,SA,exact_advantage,1011,624978d446f921d1d4708af2a16cc697e6f7835f3f72d228485a6fc2f08cefb0,512,1012,512,500,0.001959781445438249,0.05064555173303157,0.06456821855456168,0.06778798330233411,0.32176943399884195,4.2011828546230285,0.4155050839914239,4.230864730107539,0.36,1.9599999999999997,0.019187400117516518,-0.052236719075370766,100,5.0,0.09918775655192129,0.3064774028423166
P-E,AN,mc_raw,1011,624978d446f921d1d4708af2a16cc697e6f7835f3f72d228485a6fc2f08cefb0,512,1012,512,500,0.0030500404107072047,0.04578195774813159,0.06347795958929273,0.06655020379718725,0.34429905355715357,4.5561992966723786,0.4695890697385341,4.519391363487359,0.84,0.8400000000000001,0.02046849997714162,-0.04555179618426339,100,5.0,0.10117930682929153,0.2898488968421168
P-E,SA,mc_raw,1011,624978d446f921d1d4708af2a16cc697e6f7835f3f72d228485a6fc2f08cefb0,512,1012,512,500,0.003927713263032168,0.04243346132565727,0.06260028673696777,0.06547752374111508,0.32033237636112305,4.851906377669072,0.49732804947378695,4.9262877459995975,0.36,1.9599999999999997,0.02076090034097433,-0.043987482669807815,100,5.0,0.10079197549111307,0.27824574407744546
P-E,AN,exact_advantage,1012,f021c75e4aa6754ab36c46582cec14ae1cc54cc4a4bfbcda812969bd87f10ac0,512,1012,512,500,0.0064601760948771215,0.036386038235107596,0.0600678239051228,0.02308286638203944,0.19912116039162508,3.602714212556683,0.3130974470887547,3.571073434796709,0.84,0.8400000000000001,0.018514900002628565,-0.03640714165993276,100,5.0,0.10804084717860515,0.2537964483630652
P-E,SA,exact_advantage,1012,f021c75e4aa6754ab36c46582cec14ae1cc54cc4a4bfbcda812969bd87f10ac0,512,1012,512,500,0.006235078325382429,0.036654799082410164,0.0602929216746175,0.023205147246177078,0.19968209291645844,3.7097448230763206,0.3270837558611154,3.764220630307725,0.36,1.9599999999999997,0.018241100013256073,-0.03655592546301609,100,5.0,0.10618940699249153,0.25536310589475986
