experiment,method,label,sample_episodes,smoke_only,metric,mean,std,independent_units,ci95_low,ci95_high,interval_unit,small_sample
P-E,AN - SA,mc_raw,128,False,q_coefficient_1,-0.007800139168916037,0.021865176170995135,20,-0.017206180395765797,0.0010447612523161558,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,128,False,fixed_oracle_q_gradient_trace_variance,-0.32812180124986046,0.05896267478437422,20,-0.353642423346666,-0.3022323138326566,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,128,False,q_coefficient_0,0.0033482748266739234,0.01496623992469846,20,-0.0025203838683186363,0.010584311029953596,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,128,False,validation_score_variance,-0.02188220708081432,0.06649903898945114,20,-0.05155422526924812,0.00403278978330158,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,128,False,validation_gradient_trace_variance,-0.3532431518742113,0.17458809708669187,20,-0.430296880099559,-0.28258055776855884,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,128,False,curvature_max,-1.1199999999999999,2.278129578503827e-16,20,-1.1199999999999999,-1.1199999999999999,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,128,False,validation_score,0.0019384085058457411,0.005305419530281559,20,-0.000173991539304444,0.004399479177557702,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,128,False,source_steps_total,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,512,False,q_bound,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,512,False,curvature_min,0.4800000000000001,1.1390647892519134e-16,20,0.4800000000000001,0.4800000000000001,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,512,False,direction_steps,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,512,False,optimization_seconds,6.859994027763605e-05,0.0005842830476574279,20,-0.0001784081687219441,0.00031900382658932346,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,512,False,direction_error,-6.8099760414501335e-06,0.0005065935853405816,20,-0.000225406411027521,0.00020796256142667266,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,512,False,direction_loss,-0.0004939340879471863,0.0015162588625892176,20,-0.0011438836959853614,0.00013225125870810507,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,512,False,exact_score,6.809976041450075e-06,0.0005065935853405793,20,-0.0002079625614266727,0.00022540641102752082,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,512,False,source_steps_training,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,512,False,source_steps_validation,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,512,False,direction_norm,0.0008042563543520835,0.002980105540699804,20,-0.0004321402107470359,0.0020626421665227313,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,512,False,fixed_oracle_q_score_variance,-0.016761245808654058,0.0036625161342344545,20,-0.01831605689469782,-0.015184369661476998,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,512,False,q_coefficient_1,0.0021699888673126265,0.00812896236143842,20,-0.0012983212537867929,0.0056290054992233635,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,512,False,fixed_oracle_q_gradient_trace_variance,-0.2320153594561944,0.05281608391764147,20,-0.2545032305678905,-0.2085958092325454,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,512,False,q_coefficient_0,0.0005858325948196984,0.0018864744272813097,20,-0.00017826250866466743,0.0013793424278215282,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,512,False,validation_score_variance,0.004559241934873534,0.014922350688754223,20,-0.001615424930768559,0.010841663960768452,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,512,False,validation_gradient_trace_variance,-0.22657304697595446,0.07454860871565827,20,-0.26010630196386525,-0.19567229339329434,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,512,False,curvature_max,-1.1199999999999999,2.278129578503827e-16,20,-1.1199999999999999,-1.1199999999999999,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,512,False,validation_score,-5.191272621237059e-05,0.0006105552324282608,20,-0.00030868529827961065,0.00021847346601901307,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,512,False,source_steps_total,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,512,False,q_bound,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,512,False,curvature_min,0.4800000000000001,1.1390647892519134e-16,20,0.4800000000000001,0.4800000000000001,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,512,False,direction_steps,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,512,False,optimization_seconds,-0.00045469996985048056,0.00103258928629378,20,-0.0009039461566135287,-4.93266712874182e-05,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,512,False,direction_error,-8.928397133506161e-05,0.0005712185330006224,20,-0.00033524975639141725,0.00015172421775557117,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,512,False,direction_loss,-0.0003936659435282546,0.0014984095397048989,20,-0.0010422303774518871,0.0002294885702784073,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,512,False,exact_score,8.928397133506488e-05,0.0005712185330006259,20,-0.00015172421775557036,0.0003352497563914227,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,512,False,source_steps_training,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,512,False,source_steps_validation,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,512,False,direction_norm,0.0006392371277061956,0.0028161037331193156,20,-0.0005456019691760464,0.001832253339254457,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,512,False,fixed_oracle_q_score_variance,-0.023358406966158825,0.003959010144817382,20,-0.025025304525834898,-0.021616646992108326,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,512,False,q_coefficient_1,0.0019347659521373086,0.007533067486270657,20,-0.0012780082971913455,0.005082218012253559,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,512,False,fixed_oracle_q_gradient_trace_variance,-0.32812180124986046,0.05896267478437422,20,-0.353642423346666,-0.3022323138326566,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,512,False,q_coefficient_0,0.0006555860696843869,0.0017895026607522727,20,-3.707083692950391e-05,0.00144099100442874,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,512,False,validation_score_variance,0.004456507800858547,0.01664165042169776,20,-0.0024498433347111713,0.011565876703364036,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,512,False,validation_gradient_trace_variance,-0.31576715647791115,0.09497323409563019,20,-0.35737891518692383,-0.2772498094579637,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,512,False,curvature_max,-1.1199999999999999,2.278129578503827e-16,20,-1.1199999999999999,-1.1199999999999999,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,512,False,validation_score,2.1014154395254583e-05,0.0006038273456811235,20,-0.00022364469166003133,0.00029756336775071815,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,512,False,source_steps_total,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,2048,False,q_bound,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,2048,False,curvature_min,0.4800000000000001,1.1390647892519134e-16,20,0.4800000000000001,0.4800000000000001,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,2048,False,direction_steps,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,2048,False,optimization_seconds,0.004132429929450154,0.002219259570734456,20,0.00321316845016554,0.0051217806758359075,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,2048,False,direction_error,-4.233399640587688e-05,0.00011829859931309123,20,-9.380772521092609e-05,7.656669839259795e-06,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,2048,False,direction_loss,0.00028747606178719314,0.0010521245466268445,20,-0.0001318803958119806,0.0007371788229873268,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,2048,False,exact_score,4.23339964058772e-05,0.0001182985993130901,20,-7.65666983925604e-06,9.380772521092669e-05,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,2048,False,source_steps_training,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,2048,False,source_steps_validation,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,2048,False,direction_norm,-0.0006266352895624297,0.0022315350642771116,20,-0.0015893161802580436,0.0002607607537349036,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,2048,False,fixed_oracle_q_score_variance,-0.016761245808654058,0.0036625161342344545,20,-0.01831605689469782,-0.015184369661476998,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,2048,False,q_coefficient_1,-0.0016200823054064034,0.0058636327093262615,20,-0.00417116351077963,0.0007425799954040804,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,2048,False,fixed_oracle_q_gradient_trace_variance,-0.2320153594561944,0.05281608391764147,20,-0.2545032305678905,-0.2085958092325454,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,2048,False,q_coefficient_0,8.914121600500187e-05,0.0016898881963173821,20,-0.0006916859785028293,0.0007836047873143936,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,2048,False,validation_score_variance,-0.003188042265756029,0.011603154887095223,20,-0.00833081387352993,0.001391220722781843,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,2048,False,validation_gradient_trace_variance,-0.23649699996118018,0.0597774291946367,20,-0.2635239200603234,-0.21120158536385394,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,2048,False,curvature_max,-1.1199999999999999,2.278129578503827e-16,20,-1.1199999999999999,-1.1199999999999999,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,2048,False,validation_score,-3.59573320259151e-06,0.00029258663662989844,20,-0.00013303739431422468,0.00010873148239007587,paired_training_seed_or_data_batch,False
P-E,AN - SA,exact_advantage,2048,False,source_steps_total,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,2048,False,q_bound,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,2048,False,curvature_min,0.4800000000000001,1.1390647892519134e-16,20,0.4800000000000001,0.4800000000000001,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,2048,False,direction_steps,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,2048,False,optimization_seconds,0.003785505029372871,0.0038240790838906346,20,0.002039506016881205,0.005284079745761118,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,2048,False,direction_error,-6.333260970756334e-05,0.00014897243737516905,20,-0.0001296575135166674,-1.8327794900290968e-06,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,2048,False,direction_loss,0.0003119548226443225,0.001083523783072647,20,-0.00011734255362016167,0.0007769393661611845,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,2048,False,exact_score,6.333260970756565e-05,0.00014897243737517092,20,1.832779490030766e-06,0.00012965751351667407,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,2048,False,source_steps_training,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,2048,False,source_steps_validation,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,2048,False,direction_norm,-0.0006409433744713224,0.002244778333531334,20,-0.0016147448428156291,0.0002510556090141698,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,2048,False,fixed_oracle_q_score_variance,-0.023358406966158825,0.003959010144817382,20,-0.025025304525834898,-0.021616646992108326,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,2048,False,q_coefficient_1,-0.0016125335343112417,0.0058104940682282506,20,-0.004160654783727261,0.0007002895541517592,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,2048,False,fixed_oracle_q_gradient_trace_variance,-0.32812180124986046,0.05896267478437422,20,-0.353642423346666,-0.3022323138326566,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,2048,False,q_coefficient_0,0.00018713800017609375,0.0017433668803155454,20,-0.0006100910521405229,0.0009139081985157192,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,2048,False,validation_score_variance,-0.003958972907872385,0.013819596767741792,20,-0.010101369859264528,0.0015050793742706072,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,2048,False,validation_gradient_trace_variance,-0.3368527335542296,0.06762406633594525,20,-0.3674681548468628,-0.3080671725551526,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,2048,False,curvature_max,-1.1199999999999999,2.278129578503827e-16,20,-1.1199999999999999,-1.1199999999999999,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,2048,False,validation_score,-2.200727443787201e-05,0.00031461480132064494,20,-0.00016391135250513767,0.00010483105227241974,paired_training_seed_or_data_batch,False
P-E,AN - SA,mc_raw,2048,False,source_steps_total,0.0,0.0,20,0.0,0.0,paired_training_seed_or_data_batch,False
