experiment,method,seed,variant,source_n,target_n,target_plus_type_probability,coverage_class,support_covered,density_ratio,neighbor_weight,semantic_drift,target_local_energy,target_path_derivative,target_normalized_path_derivative,old_return,return,return_gain,source_steps_total,source_steps_training,source_steps_direction_check,source_steps_return_check,accepted,reason,eta,attempts,forward_kl_training,direction_loss,direction_steps,q_bound,return_check_gain,return_check_mode,return_check_standard_error,target_true_coefficient_0,target_true_coefficient_1,frozen_actor_p_0,frozen_actor_p_1,source_direction_error,source_realization_residual,target_direction_error,transport_error_upper_bound,normalized_derivative_lower_bound,bound_object,direction_status
P-T,SA,44,normalized,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.2694739594777127,0.06736848986942817,0.28159999999999996,0.30962366894923843,0.028023668949238467,2064,2048,0,16,True,accepted_empirical,0.1,1,8.682393571978654e-10,-0.06791995122624135,100,5.0,0.0,empirical,0.0,0.059999999999999803,0.3599999999999998,0.3011569753016881,0.7152348562723513,0.0003827113968221257,1.7965012186108344e-07,0.0003887670960926293,0.0003994746712856946,0.06137278410429831,specified_source_logit_path_through_finite_candidate,
P-T,SA,44,normalized,4,6,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.40421093921656903,0.06736848986942817,0.42239999999999994,0.4644355034238577,0.042035503423857756,2064,2048,0,16,True,accepted_empirical,0.1,1,8.682393571978654e-10,-0.06791995122624135,100,5.0,0.0,empirical,0.0,0.059999999999999803,0.3599999999999998,0.3011569753016881,0.7152348562723513,0.0003827113968221257,1.7965012186108344e-07,0.0003887670960926293,0.0003994746712856946,0.06137278410429831,specified_source_logit_path_through_finite_candidate,
P-T,SA,44,fixed-edge,4,2,0.6,A_finite_supported,True,1.0,0.6666666666666666,0.00955733333333331,0.033077333333333334,0.0931712426584747,0.04658562132923735,0.13226666666666667,0.14168902146651208,0.009422354799845406,2064,2048,0,16,True,accepted_empirical,0.1,1,8.682393571978654e-10,-0.06791995122624135,100,5.0,0.0,empirical,0.0,-0.04666666666666674,0.2533333333333333,0.3011569753016881,0.7152348562723513,0.0003827113968221257,1.7965012186108344e-07,0.008503837509807672,0.013864703904819592,0.011662211745359898,specified_source_logit_path_through_finite_candidate,
P-T,SA,44,fixed-edge,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.2694739594777127,0.06736848986942817,0.28159999999999996,0.30962366894923843,0.028023668949238467,2064,2048,0,16,True,accepted_empirical,0.1,1,8.682393571978654e-10,-0.06791995122624135,100,5.0,0.0,empirical,0.0,0.059999999999999803,0.3599999999999998,0.3011569753016881,0.7152348562723513,0.0003827113968221257,1.7965012186108344e-07,0.0003887670960926293,0.0003994746712856946,0.06137278410429831,specified_source_logit_path_through_finite_candidate,
P-T,SA,44,fixed-edge,4,6,0.6,A_finite_supported,True,1.0,3.333333333333333,0.009557333333333307,0.11909333333333315,0.528908150457714,0.08815135840961899,0.44799999999999984,0.503803942448179,0.05580394244817921,2064,2048,0,16,True,accepted_empirical,0.1,1,8.682393571978654e-10,-0.06791995122624135,100,5.0,0.0,empirical,0.0,0.16666666666666632,0.46666666666666634,0.3011569753016881,0.7152348562723513,0.0003827113968221257,1.7965012186108344e-07,0.011388363349044202,0.013864703904819585,0.07845844925936729,specified_source_logit_path_through_finite_candidate,
P-T,SA,44,composition,4,2,0.4,A_finite_supported,True,1.4999999999999998,2.0,0.08601599999999993,0.034608,0.0026867357875512395,0.0013433678937756197,0.1248,0.125421707633458,0.0006217076334580074,2064,2048,0,16,True,accepted_empirical,0.1,1,8.682393571978654e-10,-0.06791995122624135,100,5.0,0.0,empirical,0.0,-0.26,0.03999999999999998,0.3011569753016881,0.7152348562723513,0.0003827113968221257,1.7965012186108344e-07,0.07786510393112998,0.10097373839203713,-0.02450628878259148,specified_source_logit_path_through_finite_candidate,
P-T,SA,44,composition,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.2694739594777127,0.06736848986942817,0.28159999999999996,0.30962366894923843,0.028023668949238467,2064,2048,0,16,True,accepted_empirical,0.1,1,8.682393571978654e-10,-0.06791995122624135,100,5.0,0.0,empirical,0.0,0.059999999999999803,0.3599999999999998,0.3011569753016881,0.7152348562723513,0.0003827113968221257,1.7965012186108344e-07,0.0003887670960926293,0.0003994746712856946,0.06137278410429831,specified_source_logit_path_through_finite_candidate,
P-T,SA,44,composition,4,6,0.4,A_finite_supported,True,1.4999999999999998,2.0,0.08601599999999993,0.034608,0.00806020736265372,0.0013433678937756197,0.3744,0.376265122900374,0.0018651229003739944,2064,2048,0,16,True,accepted_empirical,0.1,1,8.682393571978654e-10,-0.06791995122624135,100,5.0,0.0,empirical,0.0,-0.26,0.03999999999999998,0.3011569753016881,0.7152348562723513,0.0003827113968221257,1.7965012186108344e-07,0.07786510393112998,0.10097373839203713,-0.02450628878259148,specified_source_logit_path_through_finite_candidate,
P-T,DA,44,normalized,4,2,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.4524524715069422,0.2262262357534711,0.14079999999999998,0.20506496237936275,0.06426496237936277,2064,2048,0,16,True,accepted_empirical,0.1,1,,,,,0.21666666666666667,empirical,0.21666666666666662,0.059999999999999803,0.3599999999999998,0.3609265394198911,0.7438362391702258,,,,,,,not_applicable
P-T,DA,44,normalized,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.9049049430138844,0.2262262357534711,0.28159999999999996,0.4101299247587255,0.12852992475872554,2064,2048,0,16,True,accepted_empirical,0.1,1,,,,,0.21666666666666667,empirical,0.21666666666666662,0.059999999999999803,0.3599999999999998,0.3609265394198911,0.7438362391702258,,,,,,,not_applicable
P-T,DA,44,normalized,4,6,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,1.3573574145208265,0.2262262357534711,0.42239999999999994,0.6151948871380883,0.1927948871380884,2064,2048,0,16,True,accepted_empirical,0.1,1,,,,,0.21666666666666667,empirical,0.21666666666666662,0.059999999999999803,0.3599999999999998,0.3609265394198911,0.7438362391702258,,,,,,,not_applicable
P-T,DA,44,fixed-edge,4,2,0.6,A_finite_supported,True,1.0,0.6666666666666666,0.00955733333333331,0.033077333333333334,0.2359745481806276,0.1179872740903138,0.13226666666666667,0.1612170864561381,0.028950419789471438,2064,2048,0,16,True,accepted_empirical,0.1,1,,,,,0.21666666666666667,empirical,0.21666666666666662,-0.04666666666666674,0.2533333333333333,0.3609265394198911,0.7438362391702258,,,,,,,not_applicable
P-T,DA,44,fixed-edge,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.9049049430138844,0.2262262357534711,0.28159999999999996,0.4101299247587255,0.12852992475872554,2064,2048,0,16,True,accepted_empirical,0.1,1,,,,,0.21666666666666667,empirical,0.21666666666666662,0.059999999999999803,0.3599999999999998,0.3609265394198911,0.7438362391702258,,,,,,,not_applicable
P-T,DA,44,fixed-edge,4,6,0.6,A_finite_supported,True,1.0,3.333333333333333,0.009557333333333307,0.11909333333333315,2.00679118449977,0.33446519741662833,0.44799999999999984,0.7467385149077622,0.2987385149077624,2064,2048,0,16,True,accepted_empirical,0.1,1,,,,,0.21666666666666667,empirical,0.21666666666666662,0.16666666666666632,0.46666666666666634,0.3609265394198911,0.7438362391702258,,,,,,,not_applicable
P-T,DA,44,composition,4,2,0.4,A_finite_supported,True,1.4999999999999998,2.0,0.08601599999999993,0.034608,-0.33221457433421314,-0.16610728716710657,0.1248,0.11299354640661147,-0.011806453593388527,2064,2048,0,16,True,accepted_empirical,0.1,1,,,,,0.21666666666666667,empirical,0.21666666666666662,-0.26,0.03999999999999998,0.3609265394198911,0.7438362391702258,,,,,,,not_applicable
P-T,DA,44,composition,4,4,0.6,A_finite_supported,True,1.0,2.0,0.0,0.06652799999999993,0.9049049430138844,0.2262262357534711,0.28159999999999996,0.4101299247587255,0.12852992475872554,2064,2048,0,16,True,accepted_empirical,0.1,1,,,,,0.21666666666666667,empirical,0.21666666666666662,0.059999999999999803,0.3599999999999998,0.3609265394198911,0.7438362391702258,,,,,,,not_applicable
P-T,DA,44,composition,4,6,0.4,A_finite_supported,True,1.4999999999999998,2.0,0.08601599999999993,0.034608,-0.9966437230026395,-0.16610728716710657,0.3744,0.33898063921983446,-0.035419360780165554,2064,2048,0,16,True,accepted_empirical,0.1,1,,,,,0.21666666666666667,empirical,0.21666666666666662,-0.26,0.03999999999999998,0.3609265394198911,0.7438362391702258,,,,,,,not_applicable
