seed,method,sample_episodes,requested_kl,dataset_sha256,q_0,q_1,reachable,eta,actual_kl,candidate_p_0,candidate_p_1,return_gain,normalized_derivative
1006,SA,2048,0.001,3b2432aae04dce19372892061f1d557061107d691a1b108a80b04b40635a7aa8,0.05342171223925166,0.3711228995466214,True,0.17002023240452158,0.0010000000000000074,0.3038285685357825,0.7258155101101196,0.04997957252052154,0.06841352061248226
1006,DA,2048,0.0001,3b2432aae04dce19372892061f1d557061107d691a1b108a80b04b40635a7aa8,1.3797653997386532,1.0935305518293352,True,0.01268428208675968,0.00010000000000001745,0.307401619692675,0.7057931595204605,0.012094556126390266,0.22622625378264563
1006,DA,2048,0.0003,3b2432aae04dce19372892061f1d557061107d691a1b108a80b04b40635a7aa8,1.3797653997386532,1.0935305518293352,True,0.021965416555243412,0.0003000000000000367,0.3128812043816,0.7099904299846781,0.021724651165321185,0.22622625378264563
1006,DA,2048,0.001,3b2432aae04dce19372892061f1d557061107d691a1b108a80b04b40635a7aa8,1.3797653997386532,1.0935305518293352,True,0.04008887877834877,0.0010000000000000397,0.32373245307218695,0.7180834510304327,0.042426270505730834,0.22622625378264563
1007,AN,2048,0.0001,e025769c31a31543037df75b93b84942a3877aa5311a99dba0fbcafc396085c4,0.1065406462299904,0.3658276334238439,True,0.05310505307978755,0.00010000000000002107,0.30238166021684126,0.7080955360780044,0.014986460052007933,0.06852362523641879
1007,AN,2048,0.0003,e025769c31a31543037df75b93b84942a3877aa5311a99dba0fbcafc396085c4,0.1065406462299904,0.3658276334238439,True,0.09214774276848098,0.00030000000000001033,0.304139464279397,0.7139646898191152,0.026536852176228976,0.06852362523641879
1007,AN,2048,0.001,e025769c31a31543037df75b93b84942a3877aa5311a99dba0fbcafc396085c4,0.1065406462299904,0.3658276334238439,True,0.16884969384726703,0.0010000000000000165,0.3076094642193243,0.7252864233705293,0.05046490919512492,0.06852362523641879
1007,SA,2048,0.0001,e025769c31a31543037df75b93b84942a3877aa5311a99dba0fbcafc396085c4,0.11057386382067425,0.37900583011437144,True,0.05125366306710394,0.00010000000000000095,0.30238565509828785,0.7080947676742382,0.014986110662066232,0.0709959869105763
1007,SA,2048,0.0003,e025769c31a31543037df75b93b84942a3877aa5311a99dba0fbcafc396085c4,0.11057386382067425,0.37900583011437144,True,0.08893515490653171,0.0003000000000000124,0.3041464160799611,0.7139633630258629,0.026536531569758992,0.0709959869105763
1007,SA,2048,0.001,e025769c31a31543037df75b93b84942a3877aa5311a99dba0fbcafc396085c4,0.11057386382067425,0.37900583011437144,True,0.16296278603247175,0.0010000000000000057,0.3076222730881342,0.7252840173062157,0.05046535605612118,0.0709959869105763
1007,DA,2048,0.0001,e025769c31a31543037df75b93b84942a3877aa5311a99dba0fbcafc396085c4,1.3797659276852305,1.0935305541926121,True,0.012684279559426173,0.00010000000000000755,0.3074016210593155,0.7057931583851428,0.012094554399246227,0.2262262648548416
1007,DA,2048,0.0003,e025769c31a31543037df75b93b84942a3877aa5311a99dba0fbcafc396085c4,1.3797659276852305,1.0935305541926121,True,0.021965412159625445,0.00030000000000002144,0.3128812067600576,0.7099904280266001,0.021724648158717608,0.2262262648548416
1007,DA,2048,0.001,e025769c31a31543037df75b93b84942a3877aa5311a99dba0fbcafc396085c4,1.3797659276852305,1.0935305541926121,True,0.04008887068857276,0.0010000000000000148,0.32373245745200324,0.7180834474870609,0.04242626498018054,0.2262262648548416
