experiment,method,label,smoke_only,metric,mean,std,independent_units,ci95_low,ci95_high,interval_unit,small_sample,variant,source_n,target_n
P-L,AN - DA,mc_learned_baseline,False,source_steps_total,-280.4,520.5550883432031,10,-580.8599999999999,13.6,paired_training_seed_or_data_batch,False,,,
P-L,AN - DA,mc_learned_baseline,False,source_report_only_steps,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,,,
P-L,AN - DA,mc_learned_baseline,False,final_source_return_diagnostic,-0.09683111414354642,0.09444974462815345,10,-0.15775992397535019,-0.04456315964403228,paired_training_seed_or_data_batch,False,,,
P-L,AN - DA,mc_learned_baseline,False,source_steps_direction_check,15769.6,829.095785915127,10,15308.8,16281.6,paired_training_seed_or_data_batch,False,,,
P-L,AN - DA,mc_learned_baseline,False,source_steps_critic,-64.0,278.15263595531303,10,-230.4,89.6,paired_training_seed_or_data_batch,False,,,
P-L,AN - DA,mc_learned_baseline,False,budget,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,,,
P-L,AN - DA,mc_learned_baseline,False,updates,-0.5,2.173067468400883,10,-1.8,0.7,paired_training_seed_or_data_batch,False,,,
P-L,AN - DA,mc_learned_baseline,False,unused_budget,280.4,520.5550883432031,10,-13.6,580.8599999999997,paired_training_seed_or_data_batch,False,,,
P-L,AN - DA,mc_learned_baseline,False,source_steps_monitor,-50.0,217.3067468400883,10,-180.0,70.0,paired_training_seed_or_data_batch,False,,,
P-L-final-transfer,AN - SA,mc_learned_baseline,False,frozen_actor_return_diagnostic,-0.0073639122502653365,0.019896157394223176,10,-0.019997390622837445,0.003027363779787967,paired_training_seed_or_data_batch,False,normalized,4,2
P-L-final-transfer,AN - SA,mc_learned_baseline,False,source_steps_total,69.2,631.4175938139338,10,-293.6,447.6,paired_training_seed_or_data_batch,False,normalized,4,2
P-L-final-transfer,AN - SA,mc_learned_baseline,False,target_training_steps,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,2
P-L-final-transfer,AN - DA,mc_learned_baseline,False,frozen_actor_return_diagnostic,-0.04841555707177321,0.047224872314076724,10,-0.07887996198767509,-0.02228157982201614,paired_training_seed_or_data_batch,False,normalized,4,2
