experiment,method,label,smoke_only,metric,mean,std,independent_units,ci95_low,ci95_high,interval_unit,small_sample,variant,source_n,target_n
P-L,AN - SA,mc_learned_baseline,False,source_steps_critic,-6681.6,2523.3284544206463,10,-8064.0,-5106.880000000002,paired_training_seed_or_data_batch,False,,,
P-L,AN - SA,mc_learned_baseline,False,updates,-52.2,19.7135035501613,10,-63.0,-39.897500000000015,paired_training_seed_or_data_batch,False,,,
P-L,AN - SA,mc_learned_baseline,False,final_source_return_diagnostic,-0.0017593597250065152,0.00143987874066462,10,-0.002585391368790724,-0.0008304765221276789,paired_training_seed_or_data_batch,False,,,
P-L,AN - SA,mc_learned_baseline,False,source_steps_direction_check,-26726.4,10093.313817682585,10,-32256.0,-20427.520000000008,paired_training_seed_or_data_batch,False,,,
P-L,AN - SA,mc_learned_baseline,False,source_steps_monitor,-5220.0,1971.3503550161302,10,-6300.0,-3989.7500000000014,paired_training_seed_or_data_batch,False,,,
P-L,AN - SA,mc_learned_baseline,False,source_steps_total,53.6,650.3911985190998,10,-308.40999999999997,457.6599999999997,paired_training_seed_or_data_batch,False,,,
P-L,AN - SA,mc_learned_baseline,False,source_steps_return_check,45363.2,17384.894470008534,10,34508.8,54888.959999999985,paired_training_seed_or_data_batch,False,,,
P-L,AN - DA,mc_learned_baseline,False,budget,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,,,
P-L,AN - DA,mc_learned_baseline,False,source_steps_training,5081.6,1143.3552184494351,10,4441.280000000001,5772.8,paired_training_seed_or_data_batch,False,,,
P-L,AN - DA,mc_learned_baseline,False,source_report_only_steps,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,,,
P-L,AN - DA,mc_learned_baseline,False,unused_budget,714.8,593.903995234546,10,360.77000000000004,1059.21,paired_training_seed_or_data_batch,False,,,
P-L,AN - DA,mc_learned_baseline,False,target_report_only_steps,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,,,
P-L,AN - DA,mc_learned_baseline,False,source_steps_critic,5081.6,1143.3552184494351,10,4441.280000000001,5772.8,paired_training_seed_or_data_batch,False,,,
P-L,AN - DA,mc_learned_baseline,False,updates,39.7,8.932462644136212,10,34.697500000000005,45.1,paired_training_seed_or_data_batch,False,,,
P-L,AN - DA,mc_learned_baseline,False,final_source_return_diagnostic,-0.0025383884042180505,0.0009234727436796482,10,-0.003089737371210715,-0.0019967668240724983,paired_training_seed_or_data_batch,False,,,
P-L,AN - DA,mc_learned_baseline,False,source_steps_direction_check,82739.2,4003.943300741851,10,80230.4,85094.4,paired_training_seed_or_data_batch,False,,,
P-L,AN - DA,mc_learned_baseline,False,source_steps_monitor,3970.0,893.2462644136212,10,3469.75,4510.0,paired_training_seed_or_data_batch,False,,,
P-L,AN - DA,mc_learned_baseline,False,source_steps_total,-714.8,593.903995234546,10,-1059.21,-360.77000000000015,paired_training_seed_or_data_batch,False,,,
P-L,AN - DA,mc_learned_baseline,False,source_steps_return_check,-97587.2,6996.084441393708,10,-101683.2,-93488.64000000001,paired_training_seed_or_data_batch,False,,,
P-L-final-transfer,AN - SA,mc_learned_baseline,False,target_training_steps,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,2
P-L-final-transfer,AN - SA,mc_learned_baseline,False,source_steps_total,53.6,650.3911985190998,10,-308.40999999999997,457.6599999999997,paired_training_seed_or_data_batch,False,normalized,4,2
